ad_id,language_copy,language_audio,agreement_status,is_codeswitch
1607584684044291,English,English,agree,false
1610711050015123,English,English,agree,false
1613872029715012,English,,copy_only,false
1614234420296947,English,English,agree,false
1617796385979485,English,English,agree,false
1621028679007922,English,English,agree,false
1625555125168516,English,English,agree,false
1626951528610165,English,English,agree,false
1628339884888095,English,English,agree,false
1629992708068632,English,English,agree,false
1630983688019061,English,,copy_only,false
1635694734306453,English,English,agree,false
1640811040476262,English,,copy_only,false
1644181246698688,English,English,agree,false
1644663216752201,English,English,agree,false
1644842533399361,English,,copy_only,false
1646075290029714,English,English,agree,false
1648288179761448,English,English,agree,false
1649374036283329,English,English,agree,false
1649615709610057,English,Hinglish,disagree,true
1650274326098141,English,English,agree,false
1653406269221996,English,English,agree,false
1653529422588763,English,English,agree,false
1657500728699799,English,English,agree,false
1659440741978591,English,English,agree,false
1660739288493384,English,English,agree,false
1662376828284378,English,,copy_only,false
1664156547958622,English,,copy_only,false
1664643048177567,English,,copy_only,false
1666379031262907,English,English,agree,false
1671995874069322,English,,copy_only,false
1672378080475047,English,English,agree,false
1674744247102852,English,English,agree,false
1676118757038657,English,English,agree,false
1678808119834291,English,English,agree,false
1679889603157451,English,English,agree,false
1680340000078907,English,,copy_only,false
1681630572984077,English,,copy_only,false
1686884242354492,English,English,agree,false
1688140105969296,English,English,agree,false
1690288628956827,English,English,agree,false
1690497488636995,English,English,agree,false
1690940302047579,English,,copy_only,false
1691469665609261,English,English,agree,false
1691799135604942,English,English,agree,false
1693650765117984,English,English,agree,false
1696174794914986,English,English,agree,false
1698144861211771,English,unknown,copy_only,false
1699363347763773,English,English,agree,false
1700430384710408,English,,copy_only,false
1703674871049851,English,English,agree,false
1703702597645451,English,English,agree,false
1706333260361238,English,,copy_only,false
1706834640451505,English,English,agree,false
1706997533644445,English,English,agree,false
1710498496891331,English,English,agree,false
1711610066512320,English,English,agree,false
1721178389296475,English,,copy_only,false
1723716478814852,English,English,agree,false
1724438051929110,English,English,agree,false
1727545088601187,English,English,agree,false
1729770374849541,English,,copy_only,false
1742474416928086,English,English,agree,false
1746228133221838,English,English,agree,false
1751732892904716,,Hinglish,audio_only,false
1766180788089821,English,unknown,copy_only,false
1766320354351957,English,English,agree,false
1767494654630526,English,English,agree,false
1769589530676290,English,,copy_only,false
1772038357092256,English,English,agree,false
1777829876522997,English,English,agree,false
1781458526560240,English,,copy_only,false
1782638999069504,English,,copy_only,false
1788214782562310,English,English,agree,false
1789766065330509,English,,copy_only,false
1793352381634692,English,,copy_only,false
1857049418321058,English,English,agree,false
1857387648974603,English,Hinglish,disagree,true
1859796101658057,English,English,agree,false
1863423987685707,English,English,agree,false
1864869910859122,English,English,agree,false
1867806670557358,English,English,agree,false
1872155040127046,English,English,agree,false
1884892045481248,English,English,agree,false
1886477468685414,English,English,agree,false
1888210885110974,English,,copy_only,false
1888658678609655,English,English,agree,false
1894343737944061,English,English,agree,false
1898113890892128,English,,copy_only,false
1906852649972064,English,,copy_only,false
1908577629821787,English,English,agree,false
1908695443093591,English,,copy_only,false
1924902181518532,English,English,agree,false
1943117606276656,English,English,agree,false
1949617632324117,English,,copy_only,false
1949715605678668,English,,copy_only,false
1949742758976213,English,English,agree,false
1950325292273958,English,English,agree,false
1957249268287320,English,,copy_only,false
1964986724386543,English,English,agree,false
1988519465419516,English,,copy_only,false
1996638704317385,English,,copy_only,false
2000826840827099,,English,audio_only,false
2011638906393051,English,English,agree,false
2015933762609484,English,English,agree,false
2024721988254064,English,English,agree,false
2025050618885441,English,English,agree,false
2027662171162149,English,English,agree,false
2028956641380465,English,English,agree,false
2032467807619458,English,English,agree,false
2033346344252062,English,English,agree,false
2038970610166024,English,,copy_only,false
2042834266268899,English,English,agree,false
2043391093053258,English,Hindi,disagree,true
2044541756134819,English,English,agree,false
2045783839342704,English,English,agree,false
2046399032578125,English,,copy_only,false
2048519246099318,English,English,agree,false
2050250089227404,English,English,agree,false
2051239912455354,English,,copy_only,false
2057704855158545,English,English,agree,false
2060064134862080,English,English,agree,false
2062242474690866,English,English,agree,false
2062753101320143,English,,copy_only,false
2063698844186455,English,English,agree,false
2074116963459232,English,English,agree,false
2074295093462029,English,,copy_only,false
2074814436435331,English,,copy_only,false
2078216392740498,English,,copy_only,false
2078334223081418,English,,copy_only,false
2082253205967465,English,,copy_only,false
2084439705767681,English,English,agree,false
2084499892108477,English,English,agree,false
2089850335192636,English,,copy_only,false
2115243479041912,English,English,agree,false
2119253888654752,English,English,agree,false
2122878071825151,English,English,agree,false
2124600818383377,English,English,agree,false
2147797252827132,English,unknown,copy_only,false
2151758269557506,English,,copy_only,false
2152493262262632,English,,copy_only,false
2164552131032487,English,,copy_only,false
2165995524235758,English,English,agree,false
2169539090512694,English,,copy_only,false
2170903863694343,English,English,agree,false
2182985802457364,English,English,agree,false
2186056478900917,English,English,agree,false
2192062011197722,English,English,agree,false
2194651654409607,English,English,agree,false
2200442530707859,English,English,agree,false
2210336443061066,English,,copy_only,false
2220276032124660,English,,copy_only,false
2220603608682887,English,English,agree,false
2225304311630453,English,,copy_only,false
2235266710555783,English,English,agree,false
2238394246914659,English,English,agree,false
2292746258177295,English,English,agree,false
2318718265321924,English,unknown,copy_only,false
2327121097820412,English,English,agree,false
2384185045437404,English,English,agree,false
2389191254910998,English,,copy_only,false
2400772063779012,English,English,agree,false
2402770113563221,English,English,agree,false
2417519245417895,English,English,agree,false
2452008935277426,English,,copy_only,false
2467773930362439,English,English,agree,false
2474135039736662,English,English,agree,false
2475844162838428,English,English,agree,false
2504655613302155,English,English,agree,false
2516847602098739,English,English,agree,false
2531700740617284,English,English,agree,false
2533668657085886,English,English,agree,false
2541412699632590,English,English,agree,false
2547505089034308,English,English,agree,false
2548523478938206,English,,copy_only,false
2557690094675307,English,English,agree,false
2558183101307193,English,English,agree,false
2560560281008870,English,English,agree,false
25627006063641773,English,,copy_only,false
2589191581496421,English,English,agree,false
2591616264621564,English,,copy_only,false
2600437180358995,English,English,agree,false
26296350260044370,English,,copy_only,false
2643031549458709,English,,copy_only,false
26578956815133786,English,unknown,copy_only,false
26717877824551596,English,English,agree,false
26806861318983789,English,,copy_only,false
26853065227676923,English,English,agree,false
26873840628945240,English,English,agree,false
26951218921154834,,English,audio_only,false
27040096928908687,English,English,agree,false
27090274347291909,English,English,agree,false
2732353097151246,English,English,agree,false
2732641793773250,English,English,agree,false
27398894966383006,English,English,agree,false
27575583032033914,English,,copy_only,false
2769795570072002,English,English,agree,false
2770851846614450,English,English,agree,false
27769694415953681,English,English,agree,false
2783263615366115,,English,audio_only,false
27904360405834066,English,,copy_only,false
2795482860798359,English,English,agree,false
2835607609983877,English,,copy_only,false
28363907486531254,English,English,agree,false
2868493926832289,English,English,agree,false
2907797752900359,English,English,agree,false
2921813558166857,English,,copy_only,false
2922112728180732,English,,copy_only,false
2936171560055456,English,,copy_only,false
2960873554305370,English,English,agree,false
3035274613339634,,English,audio_only,false
3110551179133059,English,English,agree,false
3207293352790207,English,English,agree,false
3209703732565022,English,,copy_only,false
3235037933341735,English,English,agree,false
3272942412907325,English,English,agree,false
3398790000298365,English,English,agree,false
3482883728559587,English,English,agree,false
3662315693910482,English,English,agree,false
3837235089905572,English,English,agree,false
3903169566651958,English,English,agree,false
4086432868320778,English,,copy_only,false
4093643220928515,English,,copy_only,false
4104006256521349,English,English,agree,false
4224391227812215,English,English,agree,false
4235413386773154,English,,copy_only,false
4290328817880625,,English,audio_only,false
4297648813878804,English,,copy_only,false
4329482780633323,English,English,agree,false
4399399116992624,English,English,agree,false
4420596578229527,,English,audio_only,false
4436238149854864,English,English,agree,false
4447325295586275,English,,copy_only,false
4449955445286631,English,,copy_only,false
4535846550034570,English,English,agree,false
4570173356640395,English,,copy_only,false
4574721712814597,English,English,agree,false
736357786207635,English,,copy_only,false
737568652748461,English,English,agree,false
767796019658058,English,English,agree,false
778691951844405,English,,copy_only,false
779017941808368,English,,copy_only,false
779878878426351,English,English,agree,false
811543085145765,English,,copy_only,false
813092931636453,English,English,agree,false
815625301370555,English,English,agree,false
816379641295078,English,English,agree,false
816586577939145,English,English,agree,false
818136867756415,English,English,agree,false
818473721135010,English,,copy_only,false
819896004527409,English,English,agree,false
821274497407451,English,English,agree,false
822770594245538,English,English,agree,false
828161967038694,English,English,agree,false
829943616823793,English,,copy_only,false
831050683019062,English,English,agree,false
831286949639991,English,English,agree,false
833455549824302,English,English,agree,false
836902862366291,English,English,agree,false
844976064839994,English,English,agree,false
846359314632935,English,Hindi,disagree,true
849299764904914,English,English,agree,false
849926281487625,English,English,agree,false
852905427869057,English,English,agree,false
861069807026182,English,English,agree,false
864612603337597,English,English,agree,false
868494942244631,English,English,agree,false
870037275385972,English,English,agree,false
872676911783297,English,English,agree,false
875398298926655,English,English,agree,false
883869928058894,English,English,agree,false
892492527230932,English,English,agree,false
893573703280994,,English,audio_only,false
907316102331699,English,English,agree,false
911767428564079,English,English,agree,false
919124804533742,English,,copy_only,false
925314090510241,English,English,agree,false
926320210455807,English,English,agree,false
929557383420921,English,English,agree,false
930919783186924,English,,copy_only,false
932472703114618,English,,copy_only,false
939804812207466,English,Hindi,disagree,true
940462522150429,English,English,agree,false
943973065359364,English,English,agree,false
947408351458226,English,English,agree,false
948729364657598,English,English,agree,false
949620311281038,English,English,agree,false
951519644423697,English,English,agree,false
953638304177454,English,English,agree,false
953817067634152,English,,copy_only,false
956167000382209,English,English,agree,false
956292073891297,English,,copy_only,false
958149217222266,English,English,agree,false
958778383738431,English,English,agree,false
963462113257266,English,English,agree,false
963873423308072,English,English,agree,false
965590616346605,English,English,agree,false
967575696101853,English,English,agree,false
967677179397099,English,English,agree,false
967758139096013,Spanish,,copy_only,false
969535065655350,English,,copy_only,false
973271205414719,English,,copy_only,false
974623485306288,English,,copy_only,false
975618998556065,English,English,agree,false
976644315127989,English,English,agree,false
976814981925609,English,,copy_only,false
977082658436567,English,English,agree,false
977250445165070,English,,copy_only,false
977302141671203,English,English,agree,false
977919351399357,English,English,agree,false
977926474955194,English,English,agree,false
982344277882625,English,English,agree,false
983158950746121,English,English,agree,false
983523291091628,English,English,agree,false
983841690672063,English,English,agree,false
983902797669874,English,English,agree,false
984591057764568,English,,copy_only,false
985496133894370,English,English,agree,false
985523274337639,English,English,agree,false
985787091044413,English,English,agree,false
987728243617910,English,,copy_only,false
988070633918039,English,English,agree,false
989759103922877,English,English,agree,false
990858730087103,English,English,agree,false
991452353289221,English,English,agree,false
991614283225178,English,English,agree,false
992038293776025,English,English,agree,false
992423906715997,English,English,agree,false
993887699889806,English,English,agree,false
993997806512770,English,unknown,copy_only,false
994323369773281,English,English,agree,false
996594529434742,English,English,agree,false
998480062729694,English,English,agree,false
999229155893489,English,English,agree,false
999613062571788,English,English,agree,false
999768679663949,English,English,agree,false
