row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
11,11,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR01428209546567876609,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR01428209546567876609?region=IN,YouTubeVideo,2026-01-13,"2324,2704,2356,2504,2466,2233,2450,2032,2372,2120,2784,2196,2312,2480,2254,2258,2705,2384,2428,2540,2818,2124,2191,2638,2484,2170,2642,2020,2608,2764,2036,2178,2834,2710,2203,2352,2300,2392,2266,2208,2788,2686,2360,2214,2752,2380,2724,2250,2442,2056,2663,2840,2076,2008,2012,2100,2620,2528,2470,2376,2616,2702,2703,2116,2440,2246,2492,2276,2792,2682,2768,2474,2348,2040,2132,2756,2826,2175,2204,2578",4,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
12,12,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2203,2686,2214,2458,2404,2360,2752,2418,2380,2663,2442,2840,2250,2724,2470,2528,2056,2012,2100,2702,2616,2008,2116,2076,2703,2376,2246,2188,2620,2682,2492,2792,2276,2768,2440,2854,2144,2474,2348,2132,2826,2040,2756,2504,2175,2204,2704,2578,2324,2466,2604,2356,2152,2120,2032,2450,2422,2784,2196,2372,2312,2566,2262,2258,2480,2233,2254,2705,2191,2124,2384,2428,2540,2642,2180,2638,2170,2818,2608,2020,2484,2834,2764,2036,2266,2710,2352,2392,2300,2178,2208,2788",0,3,Installer,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
13,13,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2203,2686,2214,2458,2404,2360,2752,2418,2380,2663,2442,2840,2250,2724,2470,2528,2056,2012,2100,2702,2616,2008,2116,2076,2703,2376,2246,2188,2620,2682,2492,2792,2276,2768,2440,2854,2144,2474,2348,2132,2826,2040,2756,2504,2175,2204,2704,2578,2324,2466,2604,2356,2152,2120,2032,2450,2422,2784,2196,2372,2312,2566,2262,2258,2480,2233,2254,2705,2191,2124,2384,2428,2540,2642,2180,2638,2170,2818,2608,2020,2484,2834,2764,2036,2266,2710,2352,2392,2300,2178,2208,2788",1,3,Méthode innovante et efficace,TÉLÉCHARGEMENTS,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
14,14,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2203,2686,2214,2458,2404,2360,2752,2418,2380,2663,2442,2840,2250,2724,2470,2528,2056,2012,2100,2702,2616,2008,2116,2076,2703,2376,2246,2188,2620,2682,2492,2792,2276,2768,2440,2854,2144,2474,2348,2132,2826,2040,2756,2504,2175,2204,2704,2578,2324,2466,2604,2356,2152,2120,2032,2450,2422,2784,2196,2372,2312,2566,2262,2258,2480,2233,2254,2705,2191,2124,2384,2428,2540,2642,2180,2638,2170,2818,2608,2020,2484,2834,2764,2036,2266,2710,2352,2392,2300,2178,2208,2788",2,3,Installer,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
15,15,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2705,2156,2702,2840,2348,2608,2344,2484,2792,2682,2300,2246,2642,2410,2208,2764,2036,2276,2040,2392,2203,2352,2704,2826,2784,2578,2724,2356,2360,2752,2616,2372,2380,2620,2191,2124,2458,2528,2158,2250,2554,2703,2056",0,4,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
16,16,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2705,2156,2702,2840,2348,2608,2344,2484,2792,2682,2300,2246,2642,2410,2208,2764,2036,2276,2040,2392,2203,2352,2704,2826,2784,2578,2724,2356,2360,2752,2616,2372,2380,2620,2191,2124,2458,2528,2158,2250,2554,2703,2056",1,4,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
17,17,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2705,2156,2702,2840,2348,2608,2344,2484,2792,2682,2300,2246,2642,2410,2208,2764,2036,2276,2040,2392,2203,2352,2704,2826,2784,2578,2724,2356,2360,2752,2616,2372,2380,2620,2191,2124,2458,2528,2158,2250,2554,2703,2056",2,4,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
18,18,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2705,2156,2702,2840,2348,2608,2344,2484,2792,2682,2300,2246,2642,2410,2208,2764,2036,2276,2040,2392,2203,2352,2704,2826,2784,2578,2724,2356,2360,2752,2616,2372,2380,2620,2191,2124,2458,2528,2158,2250,2554,2703,2056",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
19,19,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2040,2756,2826,2218,2604,2578,2340,2504,2292,2704,2276,2792,2246,2591,2682,2474,2144,2348,2188,2056,2440,2250,2858,2616,2470,2840,2620,2076,2703,2008,2012,2528,2100,2458,2214,2702,2442,2752,2360,2380,2320,2862,2724,2834,2764,2558,2392,2208,2300,2600,2203,2410,2226,2222,2352,2804,2638,2642,2484,2170,2068,2156,2020,2254,2608,2705,2462,2124,2428,2732,2818,2233,2356,2191,2196,2312,2372,2784,2152,2032",0,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
20,20,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2040,2756,2826,2218,2604,2578,2340,2504,2292,2704,2276,2792,2246,2591,2682,2474,2144,2348,2188,2056,2440,2250,2858,2616,2470,2840,2620,2076,2703,2008,2012,2528,2100,2458,2214,2702,2442,2752,2360,2380,2320,2862,2724,2834,2764,2558,2392,2208,2300,2600,2203,2410,2226,2222,2352,2804,2638,2642,2484,2170,2068,2156,2020,2254,2608,2705,2462,2124,2428,2732,2818,2233,2356,2191,2196,2312,2372,2784,2152,2032",1,4,Un mes de mejorar tu nivel de inglés por menos de lo que cuesta el menú del día.,Instalar,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
21,21,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2040,2756,2826,2218,2604,2578,2340,2504,2292,2704,2276,2792,2246,2591,2682,2474,2144,2348,2188,2056,2440,2250,2858,2616,2470,2840,2620,2076,2703,2008,2012,2528,2100,2458,2214,2702,2442,2752,2360,2380,2320,2862,2724,2834,2764,2558,2392,2208,2300,2600,2203,2410,2226,2222,2352,2804,2638,2642,2484,2170,2068,2156,2020,2254,2608,2705,2462,2124,2428,2732,2818,2233,2356,2191,2196,2312,2372,2784,2152,2032",2,4,Un mes de mejorar tu nivel de inglés por menos de lo que cuesta el menú del día.,Instalar,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
22,22,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2040,2756,2826,2218,2604,2578,2340,2504,2292,2704,2276,2792,2246,2591,2682,2474,2144,2348,2188,2056,2440,2250,2858,2616,2470,2840,2620,2076,2703,2008,2012,2528,2100,2458,2214,2702,2442,2752,2360,2380,2320,2862,2724,2834,2764,2558,2392,2208,2300,2600,2203,2410,2226,2222,2352,2804,2638,2642,2484,2170,2068,2156,2020,2254,2608,2705,2462,2124,2428,2732,2818,2233,2356,2191,2196,2312,2372,2784,2152,2032",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
23,23,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2392,2470,2100,2352,2040,2578,2818,2756,2764,2036,2300,2203,2208,2410,2704,2440,2484,2826,2642,2792,2246,2344,2348,2608,2276,2156,2705,2250,2554,2840,2428,2124,2116,2158,2104,2616,2191,2528,2703,2620,2702,2056,2442,2752,2380,2458,2446,2356,2724,2233,2360,2372,2784",0,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
24,24,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2392,2470,2100,2352,2040,2578,2818,2756,2764,2036,2300,2203,2208,2410,2704,2440,2484,2826,2642,2792,2246,2344,2348,2608,2276,2156,2705,2250,2554,2840,2428,2124,2116,2158,2104,2616,2191,2528,2703,2620,2702,2056,2442,2752,2380,2458,2446,2356,2724,2233,2360,2372,2784",1,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
25,25,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2392,2470,2100,2352,2040,2578,2818,2756,2764,2036,2300,2203,2208,2410,2704,2440,2484,2826,2642,2792,2246,2344,2348,2608,2276,2156,2705,2250,2554,2840,2428,2124,2116,2158,2104,2616,2191,2528,2703,2620,2702,2056,2442,2752,2380,2458,2446,2356,2724,2233,2360,2372,2784",2,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
26,26,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2392,2470,2100,2352,2040,2578,2818,2756,2764,2036,2300,2203,2208,2410,2704,2440,2484,2826,2642,2792,2246,2344,2348,2608,2276,2156,2705,2250,2554,2840,2428,2124,2116,2158,2104,2616,2191,2528,2703,2620,2702,2056,2442,2752,2380,2458,2446,2356,2724,2233,2360,2372,2784",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
27,27,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2352,2040,2348,2840,2203,2620,2380,2276,2032,2356,2170,2752,2642,2372,2724,2484,2100,2300,2616,2214,2124,2076,2528,2208,2250,2056,2578",0,5,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
28,28,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2352,2040,2348,2840,2203,2620,2380,2276,2032,2356,2170,2752,2642,2372,2724,2484,2100,2300,2616,2214,2124,2076,2528,2208,2250,2056,2578",1,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
29,29,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2352,2040,2348,2840,2203,2620,2380,2276,2032,2356,2170,2752,2642,2372,2724,2484,2100,2300,2616,2214,2124,2076,2528,2208,2250,2056,2578",2,5,,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
30,30,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2352,2040,2348,2840,2203,2620,2380,2276,2032,2356,2170,2752,2642,2372,2724,2484,2100,2300,2616,2214,2124,2076,2528,2208,2250,2056,2578",3,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
31,31,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2352,2040,2348,2840,2203,2620,2380,2276,2032,2356,2170,2752,2642,2372,2724,2484,2100,2300,2616,2214,2124,2076,2528,2208,2250,2056,2578",4,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
32,32,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR09036662610132467713,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR09036662610132467713?region=IN,Image,2025-10-20,"2250,2276,2470,2702,2642,2616,2191,2344,2246,2792,2156,2528,2348,2586,2608,2040,2036,2764,2203,2392,2578,2826,2208,2410,2380,2300,2372,2704,2356,2360,2752,2724,2458,2840,2158,2124,2056,2050,2620",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/5281835800898763071,,2026-07-20,
33,33,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR09036662610132467713,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR09036662610132467713?region=IN,Image,2025-10-20,"2250,2276,2470,2702,2642,2616,2191,2344,2246,2792,2156,2528,2348,2586,2608,2040,2036,2764,2203,2392,2578,2826,2208,2410,2380,2300,2372,2704,2356,2360,2752,2724,2458,2840,2158,2124,2056,2050,2620",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/18069136746526774902/index.html,,2026-07-20,
34,34,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR09036662610132467713,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR09036662610132467713?region=IN,Image,2025-10-20,"2250,2276,2470,2702,2642,2616,2191,2344,2246,2792,2156,2528,2348,2586,2608,2040,2036,2764,2203,2392,2578,2826,2208,2410,2380,2300,2372,2704,2356,2360,2752,2724,2458,2840,2158,2124,2056,2050,2620",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/5281835800898763071,,2026-07-20,
35,35,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2512,2036,2442,2458,2752,2214,2070,2360,2724,2404,2380,2076,2840,2250,2702,2100,2528,2616,2056,2276,2620,2792,2246,2470,2703,2348,2440,2112,2008,2499,2144,2474,2040,2578,2826,2756,2704,2132,2233,2566,2372,2356,2504,2312,2784,2196,2705,2268,2428,2480,2124,2462,2191,2170,2818,2638,2804,2608,2484,2642,2392,2834,2203,2788,2764,2208,2352,2300",0,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
36,36,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2512,2036,2442,2458,2752,2214,2070,2360,2724,2404,2380,2076,2840,2250,2702,2100,2528,2616,2056,2276,2620,2792,2246,2470,2703,2348,2440,2112,2008,2499,2144,2474,2040,2578,2826,2756,2704,2132,2233,2566,2372,2356,2504,2312,2784,2196,2705,2268,2428,2480,2124,2462,2191,2170,2818,2638,2804,2608,2484,2642,2392,2834,2203,2788,2764,2208,2352,2300",1,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
37,37,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2512,2036,2442,2458,2752,2214,2070,2360,2724,2404,2380,2076,2840,2250,2702,2100,2528,2616,2056,2276,2620,2792,2246,2470,2703,2348,2440,2112,2008,2499,2144,2474,2040,2578,2826,2756,2704,2132,2233,2566,2372,2356,2504,2312,2784,2196,2705,2268,2428,2480,2124,2462,2191,2170,2818,2638,2804,2608,2484,2642,2392,2834,2203,2788,2764,2208,2352,2300",2,4,Zainstaluj,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
38,38,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR11982852120391974913,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR11982852120391974913?region=IN,YouTubeVideo,2026-03-12,"2512,2036,2442,2458,2752,2214,2070,2360,2724,2404,2380,2076,2840,2250,2702,2100,2528,2616,2056,2276,2620,2792,2246,2470,2703,2348,2440,2112,2008,2499,2144,2474,2040,2578,2826,2756,2704,2132,2233,2566,2372,2356,2504,2312,2784,2196,2705,2268,2428,2480,2124,2462,2191,2170,2818,2638,2804,2608,2484,2642,2392,2834,2203,2788,2764,2208,2352,2300",3,4,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
39,39,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2840,2586,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/11742459547391216960/index.html,,2026-07-20,
40,40,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2840,2586,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1112915415258922623/index.html,,2026-07-20,
41,41,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR13050314015010455553,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR13050314015010455553?region=IN,Image,2025-10-20,"2203,2840,2586,2724,2348,2608,2276,2380,2792,2360,2356,2050,2300,2528,2616,2392,2764,2250",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/15353461368170150081/index.html,,2026-07-20,
42,42,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2642,2704,2246,2116,2356,2276,2348,2156,2418,2392,2608,2458,2250,2764,2203,2840,2616",0,5,,,,,,,,,,,,,,2026-07-20,html5-banner-no-mp4
43,43,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2642,2704,2246,2116,2356,2276,2348,2156,2418,2392,2608,2458,2250,2764,2203,2840,2616",1,5,Cài đặt,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
44,44,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR14774311757321076737,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR14774311757321076737?region=IN,YouTubeVideo,2026-02-18,"2642,2704,2246,2116,2356,2276,2348,2156,2418,2392,2608,2458,2250,2764,2203,2840,2616",2,5,Cài đặt,,,,,,,,,,,,00:00,2026-07-20,html5-banner-no-mp4
