row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
11,11,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-12,"2705,2254,2250,2474,2608,2348,2440,2276,2792,2638,2175,2300,2642,2203,2756,2360,2752,2380,2724,2566,2100,2442,2356,2540,2458,2191,2056,2616,2620,2258,2428,2528",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9624351274222256786,,2026-07-13,
12,12,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-12,"2705,2254,2250,2474,2608,2348,2440,2276,2792,2638,2175,2300,2642,2203,2756,2360,2752,2380,2724,2566,2100,2442,2356,2540,2458,2191,2056,2616,2620,2258,2428,2528",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17550460110187668319,,2026-07-13,
13,13,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-12,"2705,2254,2250,2474,2608,2348,2440,2276,2792,2638,2175,2300,2642,2203,2756,2360,2752,2380,2724,2566,2100,2442,2356,2540,2458,2191,2056,2616,2620,2258,2428,2528",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17550460110187668319,,2026-07-13,
14,14,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04190672124114894849,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04190672124114894849?region=IN,Image,2026-07-12,"2076,2840,2356,2124,2642,2616",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/12721730945764734219,,2026-07-13,
15,15,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2124,2428,2840,2076,2620,2792,2804,2440,2642,2276,2484,2348,2826,2764,2352,2203,2036,2300,2360,2356,2752,2380,2196,2724,2372,2250,2191,2100,2554,2616,2528,2703",0,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
16,16,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2124,2428,2840,2076,2620,2792,2804,2440,2642,2276,2484,2348,2826,2764,2352,2203,2036,2300,2360,2356,2752,2380,2196,2724,2372,2250,2191,2100,2554,2616,2528,2703",1,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
17,17,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2124,2428,2840,2076,2620,2792,2804,2440,2642,2276,2484,2348,2826,2764,2352,2203,2036,2300,2360,2356,2752,2380,2196,2724,2372,2250,2191,2100,2554,2616,2528,2703",2,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
18,18,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-13,
19,19,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-13,
20,20,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-13,
21,21,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-12,"2442,2208,2620,2380,2616,2528,2276,2724,2348,2642,2804,2792,2705,2356,2756,2040,2056,2203,2250,2703,2191,2300",0,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
22,22,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-12,"2442,2208,2620,2380,2616,2528,2276,2724,2348,2642,2804,2792,2705,2356,2756,2040,2056,2203,2250,2703,2191,2300",1,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
23,23,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-12,"2442,2208,2620,2380,2616,2528,2276,2724,2348,2642,2804,2792,2705,2356,2756,2040,2056,2203,2250,2703,2191,2300",2,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
24,24,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06235048313305956353,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06235048313305956353?region=IN,Image,2026-07-12,"2616,2484,2124,2840,2392,2356,2250,2608",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10713890122016732029,,2026-07-13,
25,25,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-07-12,"2504,2756,2752,2356,2380,2032,2704,2724,2254,2442,2056,2312,2076,2705,2250,2100,2258,2104,2703,2818,2616,2050,2428,2191,2012,2528,2620,2440,2540,2470,2276,2804,2638,2792,2642,2348,2203,2474,2586,2400,2512,2300,2175",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-07-13,
26,26,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-07-12,"2504,2756,2752,2356,2380,2032,2704,2724,2254,2442,2056,2312,2076,2705,2250,2100,2258,2104,2703,2818,2616,2050,2428,2191,2012,2528,2620,2440,2540,2470,2276,2804,2638,2792,2642,2348,2203,2474,2586,2400,2512,2300,2175",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-07-13,
27,27,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-07-12,"2504,2756,2752,2356,2380,2032,2704,2724,2254,2442,2056,2312,2076,2705,2250,2100,2258,2104,2703,2818,2616,2050,2428,2191,2012,2528,2620,2440,2540,2470,2276,2804,2638,2792,2642,2348,2203,2474,2586,2400,2512,2300,2175",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-07-13,
28,28,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-13,"2620,2703,2804,2484,2608,2642,2368,2352,2764,2586,2203,2410,2300,2208,2498,2788,2356,2032,2372,2233,2196,2674,2254,2705,2428,2818,2050,2191,2276,2792,2682,2440,2246,2144,2348,2756,2040,2578,2826,2504,2070,2404,2704,2442,2458,2360,2214,2752,2380,2724,2398,2250,2056,2840,2008,2076,2616,2012,2470,2100,2528",0,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
29,29,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-13,"2620,2703,2804,2484,2608,2642,2368,2352,2764,2586,2203,2410,2300,2208,2498,2788,2356,2032,2372,2233,2196,2674,2254,2705,2428,2818,2050,2191,2276,2792,2682,2440,2246,2144,2348,2756,2040,2578,2826,2504,2070,2404,2704,2442,2458,2360,2214,2752,2380,2724,2398,2250,2056,2840,2008,2076,2616,2012,2470,2100,2528",1,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
30,30,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-13,"2620,2703,2804,2484,2608,2642,2368,2352,2764,2586,2203,2410,2300,2208,2498,2788,2356,2032,2372,2233,2196,2674,2254,2705,2428,2818,2050,2191,2276,2792,2682,2440,2246,2144,2348,2756,2040,2578,2826,2504,2070,2404,2704,2442,2458,2360,2214,2752,2380,2724,2398,2250,2056,2840,2008,2076,2616,2012,2470,2100,2528",2,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
31,31,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07528491286593011713,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07528491286593011713?region=IN,Image,2026-07-13,"2356,2528,2642,2276,2175,2620,2300,2616,2254,2250,2608,2756,2474,2056,2724,2380,2638,2442",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16545434174002567686,,2026-07-13,
32,32,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07531383173972754433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07531383173972754433?region=IN,Image,2026-07-11,"2380,2124,2356,2276,2300,2100,2616,2250,2191,2840,2040,2203,2642,2724,2348",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9614991806555568111,,2026-07-13,
33,33,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07564755104222412801,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07564755104222412801?region=IN,Image,2026-07-12,"2144,2056,2250,2348,2440,2642,2246,2276,2300,2586,2578,2203,2756,2826,2752,2196,2372,2356,2724,2050,2380,2100,2442,2616,2528,2191,2620,2840,2470",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15371302436370383289,,2026-07-13,
34,34,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07972347809850458113,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07972347809850458113?region=IN,Image,2026-07-12,"2586,2203,2840,2724,2348,2380,2566,2792,2608,2642,2032,2356,2124,2804,2170,2484,2616,2076,2300",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15725222600364576780,,2026-07-13,
35,35,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08166446074970505217,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08166446074970505217?region=IN,Image,2026-07-12,"2642,2175,2442,2276,2380,2756,2254,2356,2250,2056,2474,2724,2528,2638",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13030103234049794579,,2026-07-13,
36,36,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-07-13,"2356,2124,2840,2484,2076,2616,2276,2250,2203,2724,2380",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-07-13,
37,37,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-07-13,"2356,2124,2840,2484,2076,2616,2276,2250,2203,2724,2380",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-07-13,
38,38,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-13,"2380,2752,2504,2300,2756,2203,2826,2144,2348,2474,2642,2246,2440,2620,2276,2528,2616,2703,2100,2050,2191,2638,2254,2056,2250,2705,2724,2356,2372,2442",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1991426207729013746/index.html,,2026-07-13,
39,39,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-13,"2380,2752,2504,2300,2756,2203,2826,2144,2348,2474,2642,2246,2440,2620,2276,2528,2616,2703,2100,2050,2191,2638,2254,2056,2250,2705,2724,2356,2372,2442",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10261129970096445525,,2026-07-13,
40,40,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-13,"2380,2752,2504,2300,2756,2203,2826,2144,2348,2474,2642,2246,2440,2620,2276,2528,2616,2703,2100,2050,2191,2638,2254,2056,2250,2705,2724,2356,2372,2442",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10261129970096445525,,2026-07-13,
41,41,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-07-12,"2499,2348,2804,2246,2642,2440,2792,2410,2300,2682,2208,2807,2203,2578,2352,2392,2784,2414,2070,2356,2442,2233,2752,2528,2191,2470,2100,2616,2703,2620,2376,2380,2688,2056,2428,2250,2705",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-07-13,
42,42,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-07-12,"2499,2348,2804,2246,2642,2440,2792,2410,2300,2682,2208,2807,2203,2578,2352,2392,2784,2414,2070,2356,2442,2233,2752,2528,2191,2470,2100,2616,2703,2620,2376,2380,2688,2056,2428,2250,2705",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-07-13,
43,43,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-07-12,"2499,2348,2804,2246,2642,2440,2792,2410,2300,2682,2208,2807,2203,2578,2352,2392,2784,2414,2070,2356,2442,2233,2752,2528,2191,2470,2100,2616,2703,2620,2376,2380,2688,2056,2428,2250,2705",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-07-13,
44,44,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-12,"2840,2056,2688,2608,2804,2031,2484,2642,2638,2410,2170,2788,2368,2203,2764,2300,2586,2208,2498,2196,2784,2352,2356,2152,2233,2372,2032,2818,2428,2191,2674,2705,2050,2144,2348,2112,2246,2276,2792,2504,2440,2682,2040,2578,2756,2704,2218,2604,2826,2398,2724,2458,2862,2360,2380,2752,2442,2012,2616,2620,2528,2008,2470,2703,2250,2100,2076",0,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
45,45,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-12,"2840,2056,2688,2608,2804,2031,2484,2642,2638,2410,2170,2788,2368,2203,2764,2300,2586,2208,2498,2196,2784,2352,2356,2152,2233,2372,2032,2818,2428,2191,2674,2705,2050,2144,2348,2112,2246,2276,2792,2504,2440,2682,2040,2578,2756,2704,2218,2604,2826,2398,2724,2458,2862,2360,2380,2752,2442,2012,2616,2620,2528,2008,2470,2703,2250,2100,2076",1,3,Installa,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
46,46,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-12,"2840,2056,2688,2608,2804,2031,2484,2642,2638,2410,2170,2788,2368,2203,2764,2300,2586,2208,2498,2196,2784,2352,2356,2152,2233,2372,2032,2818,2428,2191,2674,2705,2050,2144,2348,2112,2246,2276,2792,2504,2440,2682,2040,2578,2756,2704,2218,2604,2826,2398,2724,2458,2862,2360,2380,2752,2442,2012,2616,2620,2528,2008,2470,2703,2250,2100,2076",2,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
47,47,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-13,"2032,2788,2300,2504,2442,2208,2578,2040,2756,2203,2826,2792,2440,2348,2642,2276,2804,2428,2246,2050,2818,2100,2528,2076,2703,2470,2620,2250,2840,2056,2616,2191,2705,2196,2724,2372,2752,2356,2380",0,4,Parla l&#39;italiano con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
48,48,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-13,"2032,2788,2300,2504,2442,2208,2578,2040,2756,2203,2826,2792,2440,2348,2642,2276,2804,2428,2246,2050,2818,2100,2528,2076,2703,2470,2620,2250,2840,2056,2616,2191,2705,2196,2724,2372,2752,2356,2380",1,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
49,49,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-13,"2032,2788,2300,2504,2442,2208,2578,2040,2756,2203,2826,2792,2440,2348,2642,2276,2804,2428,2246,2050,2818,2100,2528,2076,2703,2470,2620,2250,2840,2056,2616,2191,2705,2196,2724,2372,2752,2356,2380",2,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
50,50,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-13,"2032,2788,2300,2504,2442,2208,2578,2040,2756,2203,2826,2792,2440,2348,2642,2276,2804,2428,2246,2050,2818,2100,2528,2076,2703,2470,2620,2250,2840,2056,2616,2191,2705,2196,2724,2372,2752,2356,2380",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
51,51,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09600301837085310977,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09600301837085310977?region=IN,Image,2026-07-12,"2860,2586,2862,2152,2360,2214,2566,2380,2752,2724,2032,2104,2616,2356,2124,2458,2524,2620,2250,2116,2050,2100,2076,2012,2705,2818,2528,2703,2840,2191,2428,2056,2608,2348,2372,2144,2804,2276,2170,2792,2682,2642,2440,2300,2504,2704,2484,2231,2764,2203,2218,2604",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17948779057161612166,,2026-07-13,
52,52,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09600301837085310977,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09600301837085310977?region=IN,Image,2026-07-12,"2860,2586,2862,2152,2360,2214,2566,2380,2752,2724,2032,2104,2616,2356,2124,2458,2524,2620,2250,2116,2050,2100,2076,2012,2705,2818,2528,2703,2840,2191,2428,2056,2608,2348,2372,2144,2804,2276,2170,2792,2682,2642,2440,2300,2504,2704,2484,2231,2764,2203,2218,2604",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17948779057161612166,,2026-07-13,
