row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
11,11,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR01428209546567876609,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR01428209546567876609?region=IN,YouTubeVideo,2026-01-13,"2175,2233,2324,2356,2704,2450,2466,2372,2032,2120,2504,2784,2196,2705,2312,2480,2254,2384,2258,2124,2428,2540,2818,2191,2484,2170,2638,2642,2608,2020,2710,2392,2352,2036,2764,2178,2203,2266,2788,2686,2208,2300,2752,2834,2360,2214,2724,2380,2076,2442,2250,2663,2840,2116,2376,2012,2702,2616,2008,2100,2470,2492,2056,2246,2528,2276,2620,2792,2474,2682,2348,2768,2440,2703,2040,2826,2132,2756,2204,2578",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
12,12,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2124,2384,2428,2705,2540,2258,2818,2254,2480,2191,2422,2784,2312,2196,2120,2032,2372,2566,2450,2262,2152,2466,2233,2356,2788,2686,2208,2352,2300,2392,2266,2764,2834,2203,2036,2020,2608,2710,2642,2170,2180,2178,2638,2376,2702,2116,2484,2620,2012,2528,2470,2100,2616,2076,2008,2056,2663,2703,2250,2840,2418,2724,2752,2214,2458,2380,2704,2404,2442,2360,2504,2324,2175,2204,2604,2132,2578,2040,2854,2826,2144,2474,2348,2756,2768,2246,2188,2276,2682,2492,2440,2792",0,3,Installer,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
13,13,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2124,2384,2428,2705,2540,2258,2818,2254,2480,2191,2422,2784,2312,2196,2120,2032,2372,2566,2450,2262,2152,2466,2233,2356,2788,2686,2208,2352,2300,2392,2266,2764,2834,2203,2036,2020,2608,2710,2642,2170,2180,2178,2638,2376,2702,2116,2484,2620,2012,2528,2470,2100,2616,2076,2008,2056,2663,2703,2250,2840,2418,2724,2752,2214,2458,2380,2704,2404,2442,2360,2504,2324,2175,2204,2604,2132,2578,2040,2854,2826,2144,2474,2348,2756,2768,2246,2188,2276,2682,2492,2440,2792",1,3,Méthode innovante et efficace,TÉLÉCHARGEMENTS,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
14,14,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03013186756649418753,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03013186756649418753?region=IN,YouTubeVideo,2026-03-12,"2124,2384,2428,2705,2540,2258,2818,2254,2480,2191,2422,2784,2312,2196,2120,2032,2372,2566,2450,2262,2152,2466,2233,2356,2788,2686,2208,2352,2300,2392,2266,2764,2834,2203,2036,2020,2608,2710,2642,2170,2180,2178,2638,2376,2702,2116,2484,2620,2012,2528,2470,2100,2616,2076,2008,2056,2663,2703,2250,2840,2418,2724,2752,2214,2458,2380,2704,2404,2442,2360,2504,2324,2175,2204,2604,2132,2578,2040,2854,2826,2144,2474,2348,2756,2768,2246,2188,2276,2682,2492,2440,2792",2,3,Installer,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
15,15,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2276,2792,2191,2616,2702,2620,2682,2703,2124,2158,2250,2554,2528,2705,2056,2784,2840,2724,2360,2356,2752,2458,2410,2300,2208,2372,2704,2380,2764,2036,2352,2040,2392,2203,2826,2156,2578,2344,2348,2608,2246,2642,2484",0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
16,16,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2276,2792,2191,2616,2702,2620,2682,2703,2124,2158,2250,2554,2528,2705,2056,2784,2840,2724,2360,2356,2752,2458,2410,2300,2208,2372,2704,2380,2764,2036,2352,2040,2392,2203,2826,2156,2578,2344,2348,2608,2246,2642,2484",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
17,17,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2276,2792,2191,2616,2702,2620,2682,2703,2124,2158,2250,2554,2528,2705,2056,2784,2840,2724,2360,2356,2752,2458,2410,2300,2208,2372,2704,2380,2764,2036,2352,2040,2392,2203,2826,2156,2578,2344,2348,2608,2246,2642,2484",2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
18,18,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR03809934818196586497,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR03809934818196586497?region=IN,YouTubeVideo,2026-06-09,"2276,2792,2191,2616,2702,2620,2682,2703,2124,2158,2250,2554,2528,2705,2056,2784,2840,2724,2360,2356,2752,2458,2410,2300,2208,2372,2704,2380,2764,2036,2352,2040,2392,2203,2826,2156,2578,2344,2348,2608,2246,2642,2484",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
19,19,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2250,2056,2020,2608,2616,2840,2620,2076,2470,2703,2858,2012,2100,2214,2458,2528,2008,2702,2442,2752,2360,2380,2320,2724,2578,2040,2756,2862,2826,2218,2604,2558,2504,2340,2292,2704,2440,2276,2246,2591,2792,2682,2474,2144,2348,2254,2188,2705,2462,2428,2124,2732,2818,2356,2191,2233,2372,2784,2196,2152,2032,2312,2834,2764,2392,2208,2352,2226,2203,2410,2600,2300,2222,2804,2638,2642,2484,2068,2156,2170",0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
20,20,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2250,2056,2020,2608,2616,2840,2620,2076,2470,2703,2858,2012,2100,2214,2458,2528,2008,2702,2442,2752,2360,2380,2320,2724,2578,2040,2756,2862,2826,2218,2604,2558,2504,2340,2292,2704,2440,2276,2246,2591,2792,2682,2474,2144,2348,2254,2188,2705,2462,2428,2124,2732,2818,2356,2191,2233,2372,2784,2196,2152,2032,2312,2834,2764,2392,2208,2352,2226,2203,2410,2600,2300,2222,2804,2638,2642,2484,2068,2156,2170",1,4,Un mes de mejorar tu nivel de inglés por menos de lo que cuesta el menú del día.,Instalar,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
21,21,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2250,2056,2020,2608,2616,2840,2620,2076,2470,2703,2858,2012,2100,2214,2458,2528,2008,2702,2442,2752,2360,2380,2320,2724,2578,2040,2756,2862,2826,2218,2604,2558,2504,2340,2292,2704,2440,2276,2246,2591,2792,2682,2474,2144,2348,2254,2188,2705,2462,2428,2124,2732,2818,2356,2191,2233,2372,2784,2196,2152,2032,2312,2834,2764,2392,2208,2352,2226,2203,2410,2600,2300,2222,2804,2638,2642,2484,2068,2156,2170",2,4,Un mes de mejorar tu nivel de inglés por menos de lo que cuesta el menú del día.,Instalar,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
22,22,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR05027409681262313473,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR05027409681262313473?region=IN,YouTubeVideo,2025-09-10,"2250,2056,2020,2608,2616,2840,2620,2076,2470,2703,2858,2012,2100,2214,2458,2528,2008,2702,2442,2752,2360,2380,2320,2724,2578,2040,2756,2862,2826,2218,2604,2558,2504,2340,2292,2704,2440,2276,2246,2591,2792,2682,2474,2144,2348,2254,2188,2705,2462,2428,2124,2732,2818,2356,2191,2233,2372,2784,2196,2152,2032,2312,2834,2764,2392,2208,2352,2226,2203,2410,2600,2300,2222,2804,2638,2642,2484,2068,2156,2170",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
23,23,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06175808344788303873,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06175808344788303873?region=IN,YouTubeVideo,2025-07-16,"2484,2620,2616,2100,2528,2703,2116,2702,2470,2250,2158,2076,2840,2056,2724,2418,2404,2442,2458,2380,2360,2752,2704,2040,2756,2826,2144,2578,2348,2276,2682,2524,2104,2792,2818,2440,2191,2428,2246,2124,2554,2316,2050,2784,2196,2705,2032,2356,2233,2410,2300,2208,2372,2203,2036,2352,2860,2764,2392,2156,2344,2608,2642",0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
24,24,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06175808344788303873,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06175808344788303873?region=IN,YouTubeVideo,2025-07-16,"2484,2620,2616,2100,2528,2703,2116,2702,2470,2250,2158,2076,2840,2056,2724,2418,2404,2442,2458,2380,2360,2752,2704,2040,2756,2826,2144,2578,2348,2276,2682,2524,2104,2792,2818,2440,2191,2428,2246,2124,2554,2316,2050,2784,2196,2705,2032,2356,2233,2410,2300,2208,2372,2203,2036,2352,2860,2764,2392,2156,2344,2608,2642",1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
25,25,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06175808344788303873,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06175808344788303873?region=IN,YouTubeVideo,2025-07-16,"2484,2620,2616,2100,2528,2703,2116,2702,2470,2250,2158,2076,2840,2056,2724,2418,2404,2442,2458,2380,2360,2752,2704,2040,2756,2826,2144,2578,2348,2276,2682,2524,2104,2792,2818,2440,2191,2428,2246,2124,2554,2316,2050,2784,2196,2705,2032,2356,2233,2410,2300,2208,2372,2203,2036,2352,2860,2764,2392,2156,2344,2608,2642",2,5,スピークでスピーキング練習,累計ダウンロード数,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
26,26,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06175808344788303873,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06175808344788303873?region=IN,YouTubeVideo,2025-07-16,"2484,2620,2616,2100,2528,2703,2116,2702,2470,2250,2158,2076,2840,2056,2724,2418,2404,2442,2458,2380,2360,2752,2704,2040,2756,2826,2144,2578,2348,2276,2682,2524,2104,2792,2818,2440,2191,2428,2246,2124,2554,2316,2050,2784,2196,2705,2032,2356,2233,2410,2300,2208,2372,2203,2036,2352,2860,2764,2392,2156,2344,2608,2642",3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
27,27,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06175808344788303873,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06175808344788303873?region=IN,YouTubeVideo,2025-07-16,"2484,2620,2616,2100,2528,2703,2116,2702,2470,2250,2158,2076,2840,2056,2724,2418,2404,2442,2458,2380,2360,2752,2704,2040,2756,2826,2144,2578,2348,2276,2682,2524,2104,2792,2818,2440,2191,2428,2246,2124,2554,2316,2050,2784,2196,2705,2032,2356,2233,2410,2300,2208,2372,2203,2036,2352,2860,2764,2392,2156,2344,2608,2642",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
28,28,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2203,2578,2826,2300,2442,2752,2380,2704,2724,2446,2208,2356,2360,2784,2233,2372,2705,2840,2458,2250,2116,2554,2158,2124,2428,2528,2191,2703,2104,2620,2440,2056,2702,2484,2642,2792,2348,2344,2608,2246,2470,2616,2276,2156,2100,2352,2392,2818,2756,2040,2764,2410,2036",0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
29,29,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2203,2578,2826,2300,2442,2752,2380,2704,2724,2446,2208,2356,2360,2784,2233,2372,2705,2840,2458,2250,2116,2554,2158,2124,2428,2528,2191,2703,2104,2620,2440,2056,2702,2484,2642,2792,2348,2344,2608,2246,2470,2616,2276,2156,2100,2352,2392,2818,2756,2040,2764,2410,2036",1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
30,30,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2203,2578,2826,2300,2442,2752,2380,2704,2724,2446,2208,2356,2360,2784,2233,2372,2705,2840,2458,2250,2116,2554,2158,2124,2428,2528,2191,2703,2104,2620,2440,2056,2702,2484,2642,2792,2348,2344,2608,2246,2470,2616,2276,2156,2100,2352,2392,2818,2756,2040,2764,2410,2036",2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
31,31,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR06947978593423065089,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR06947978593423065089?region=IN,YouTubeVideo,2026-04-27,"2203,2578,2826,2300,2442,2752,2380,2704,2724,2446,2208,2356,2360,2784,2233,2372,2705,2840,2458,2250,2116,2554,2158,2124,2428,2528,2191,2703,2104,2620,2440,2056,2702,2484,2642,2792,2348,2344,2608,2246,2470,2616,2276,2156,2100,2352,2392,2818,2756,2040,2764,2410,2036",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
32,32,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2380,2724,2100,2300,2484,2214,2616,2620,2124,2528,2250,2170,2056,2578,2752,2076,2276,2208,2203,2840,2348,2352,2040,2356,2642,2032,2372",0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
33,33,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2380,2724,2100,2300,2484,2214,2616,2620,2124,2528,2250,2170,2056,2578,2752,2076,2276,2208,2203,2840,2348,2352,2040,2356,2642,2032,2372",1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
34,34,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2380,2724,2100,2300,2484,2214,2616,2620,2124,2528,2250,2170,2056,2578,2752,2076,2276,2208,2203,2840,2348,2352,2040,2356,2642,2032,2372",2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
35,35,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2380,2724,2100,2300,2484,2214,2616,2620,2124,2528,2250,2170,2056,2578,2752,2076,2276,2208,2203,2840,2348,2352,2040,2356,2642,2032,2372",3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
36,36,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08154973753466421249,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08154973753466421249?region=IN,YouTubeVideo,2026-04-23,"2380,2724,2100,2300,2484,2214,2616,2620,2124,2528,2250,2170,2056,2578,2752,2076,2276,2208,2203,2840,2348,2352,2040,2356,2642,2032,2372",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
37,37,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08963367601656823809,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08963367601656823809?region=IN,YouTubeVideo,2026-06-14,"2158,2608,2344,2250,2056,2554,2316,2616,2191,2348,2620,2702,2470,2528,2840,2458,2360,2124,2380,2372,2752,2442,2356,2233,2578,2040,2036,2352,2764,2826,2203,2208,2724,2300,2410,2392,2484,2246,2792,2276,2156,2704,2642",0,4,Drag pieces to complete the puzzle,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
38,38,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08963367601656823809,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08963367601656823809?region=IN,YouTubeVideo,2026-06-14,"2158,2608,2344,2250,2056,2554,2316,2616,2191,2348,2620,2702,2470,2528,2840,2458,2360,2124,2380,2372,2752,2442,2356,2233,2578,2040,2036,2352,2764,2826,2203,2208,2724,2300,2410,2392,2484,2246,2792,2276,2156,2704,2642",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4
39,39,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08963367601656823809,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08963367601656823809?region=IN,YouTubeVideo,2026-06-14,"2158,2608,2344,2250,2056,2554,2316,2616,2191,2348,2620,2702,2470,2528,2840,2458,2360,2124,2380,2372,2752,2442,2356,2233,2578,2040,2036,2352,2764,2826,2203,2208,2724,2300,2410,2392,2484,2246,2792,2276,2156,2704,2642",2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
40,40,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR08963367601656823809,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR08963367601656823809?region=IN,YouTubeVideo,2026-06-14,"2158,2608,2344,2250,2056,2554,2316,2616,2191,2348,2620,2702,2470,2528,2840,2458,2360,2124,2380,2372,2752,2442,2356,2233,2578,2040,2036,2352,2764,2826,2203,2208,2724,2300,2410,2392,2484,2246,2792,2276,2156,2704,2642",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4
41,41,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR09036662610132467713,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR09036662610132467713?region=IN,Image,2025-10-20,"2702,2470,2528,2620,2191,2124,2050,2840,2158,2616,2724,2056,2372,2380,2752,2250,2356,2704,2458,2410,2360,2208,2392,2586,2826,2203,2300,2764,2040,2036,2578,2608,2348,2156,2246,2276,2642,2792,2344",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/5281835800898763071,,2026-06-15,
42,42,Speak,AR00705977088842137601,"Speakeasy Labs, Inc",United States,IN,CR09036662610132467713,https://adstransparency.google.com/advertiser/AR00705977088842137601/creative/CR09036662610132467713?region=IN,Image,2025-10-20,"2702,2470,2528,2620,2191,2124,2050,2840,2158,2616,2724,2056,2372,2380,2752,2250,2356,2704,2458,2410,2360,2208,2392,2586,2826,2203,2300,2764,2040,2036,2578,2608,2348,2156,2246,2276,2642,2792,2344",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/18069136746526774902/index.html,,2026-06-15,
