row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
11,11,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-05,"2356,2724,2756,2203,2300,2175,2642,2638,2792,2276,2608,2440,2348,2705,2474,2258,2254,2056,2540,2428,2620,2528,2191,2616,2100,2442,2250,2566,2752,2458,2380,2360",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9624351274222256786,,2026-07-06,
12,12,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-05,"2356,2724,2756,2203,2300,2175,2642,2638,2792,2276,2608,2440,2348,2705,2474,2258,2254,2056,2540,2428,2620,2528,2191,2616,2100,2442,2250,2566,2752,2458,2380,2360",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/12684745573954795908/index.html,,2026-07-06,
13,13,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR03828542025272131585,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR03828542025272131585?region=IN,Image,2026-07-05,"2356,2724,2756,2203,2300,2175,2642,2638,2792,2276,2608,2440,2348,2705,2474,2258,2254,2056,2540,2428,2620,2528,2191,2616,2100,2442,2250,2566,2752,2458,2380,2360",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17550460110187668319,,2026-07-06,
14,14,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04190672124114894849,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04190672124114894849?region=IN,Image,2026-07-06,"2616,2840,2356,2124,2076,2642",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/12721730945764734219,,2026-07-06,
15,15,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2428,2840,2620,2484,2792,2804,2440,2642,2036,2764,2276,2826,2203,2348,2352,2300,2360,2356,2196,2752,2380,2372,2724,2250,2076,2100,2616,2554,2528,2191,2124,2703",0,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
16,16,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2428,2840,2620,2484,2792,2804,2440,2642,2036,2764,2276,2826,2203,2348,2352,2300,2360,2356,2196,2752,2380,2372,2724,2250,2076,2100,2616,2554,2528,2191,2124,2703",1,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
17,17,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR04424761448203288577,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR04424761448203288577?region=IN,YouTubeVideo,2026-04-30,"2428,2840,2620,2484,2792,2804,2440,2642,2036,2764,2276,2826,2203,2348,2352,2300,2360,2356,2196,2752,2380,2372,2724,2250,2076,2100,2616,2554,2528,2191,2124,2703",2,3,Gain Independence Through Languages With Busuu&#39;s Easy-To-Follow Lessons. Download Now!,,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
18,18,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05322909959577403393,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05322909959577403393?region=IN,Image,2026-07-05,"2380,2250,2484,2840,2124,2076,2276,2356,2056,2642,2620,2528,2724",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7726033272052483081,,2026-07-06,
19,19,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05322909959577403393,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05322909959577403393?region=IN,Image,2026-07-05,"2380,2250,2484,2840,2124,2076,2276,2356,2056,2642,2620,2528,2724",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7726033272052483081,,2026-07-06,
20,20,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05322909959577403393,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05322909959577403393?region=IN,Image,2026-07-05,"2380,2250,2484,2840,2124,2076,2276,2356,2056,2642,2620,2528,2724",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7726033272052483081,,2026-07-06,
21,21,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-06,
22,22,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-06,
23,23,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR05925405034102652929,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR05925405034102652929?region=IN,Image,2025-11-20,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1275722104518683084,,2026-07-06,
24,24,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-05,"2804,2724,2348,2250,2705,2040,2056,2703,2203,2300,2191,2208,2756,2620,2356,2616,2528,2276,2792,2380,2442,2642",0,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
25,25,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-05,"2804,2724,2348,2250,2705,2040,2056,2703,2203,2300,2191,2208,2756,2620,2356,2616,2528,2276,2792,2380,2442,2642",1,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
26,26,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-05,"2804,2724,2348,2250,2705,2040,2056,2703,2203,2300,2191,2208,2756,2620,2356,2616,2528,2276,2792,2380,2442,2642",2,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
27,27,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06135470613239693313,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06135470613239693313?region=IN,YouTubeVideo,2026-07-05,"2804,2724,2348,2250,2705,2040,2056,2703,2203,2300,2191,2208,2756,2620,2356,2616,2528,2276,2792,2380,2442,2642",3,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
28,28,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06235048313305956353,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06235048313305956353?region=IN,Image,2026-07-06,"2608,2392,2840,2124,2356,2484,2250,2616",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10713890122016732029,,2026-07-06,
29,29,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06721449580006735873,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06721449580006735873?region=IN,Image,2026-07-05,"2348,2191,2620,2056,2540,2474,2100,2470,2642,2705,2792,2440,2804,2276,2254,2638,2704,2512,2300,2175,2203,2504,2724,2400,2756,2586,2032,2380,2752,2356,2442,2818,2312,2528,2104,2616,2050,2703,2012,2428,2076,2258,2250",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3391447691026354871,,2026-07-06,
30,30,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-05,"2608,2056,2840,2250,2008,2076,2616,2012,2470,2100,2620,2528,2070,2703,2380,2458,2214,2404,2360,2724,2442,2398,2826,2752,2756,2040,2578,2504,2246,2276,2704,2792,2682,2440,2144,2348,2674,2254,2428,2705,2050,2818,2191,2372,2233,2356,2196,2032,2203,2368,2352,2764,2410,2300,2208,2586,2788,2498,2804,2642,2484",0,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
31,31,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-05,"2608,2056,2840,2250,2008,2076,2616,2012,2470,2100,2620,2528,2070,2703,2380,2458,2214,2404,2360,2724,2442,2398,2826,2752,2756,2040,2578,2504,2246,2276,2704,2792,2682,2440,2144,2348,2674,2254,2428,2705,2050,2818,2191,2372,2233,2356,2196,2032,2203,2368,2352,2764,2410,2300,2208,2586,2788,2498,2804,2642,2484",1,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
32,32,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR06800463028199358465,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR06800463028199358465?region=IN,YouTubeVideo,2026-07-05,"2608,2056,2840,2250,2008,2076,2616,2012,2470,2100,2620,2528,2070,2703,2380,2458,2214,2404,2360,2724,2442,2398,2826,2752,2756,2040,2578,2504,2246,2276,2704,2792,2682,2440,2144,2348,2674,2254,2428,2705,2050,2818,2191,2372,2233,2356,2196,2032,2203,2368,2352,2764,2410,2300,2208,2586,2788,2498,2804,2642,2484",2,3,Busuu aumenta la tua sicurezza. Impara gratis ed esercitati con i madrelingua.,Installa,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
33,33,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07528491286593011713,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07528491286593011713?region=IN,Image,2026-07-05,"2642,2356,2608,2254,2056,2300,2616,2175,2620,2250,2276,2442,2638,2528,2474,2724,2380",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16545434174002567686,,2026-07-06,
34,34,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07531383173972754433,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07531383173972754433?region=IN,Image,2026-07-06,"2840,2203,2040,2724,2642,2348,2380,2124,2356,2300,2276,2100,2616,2191,2250",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9614991806555568111,,2026-07-06,
35,35,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07564755104222412801,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07564755104222412801?region=IN,Image,2026-07-05,"2724,2752,2380,2442,2300,2578,2203,2826,2144,2756,2348,2586,2246,2642,2528,2616,2440,2276,2050,2100,2191,2620,2840,2470,2250,2056,2356,2196,2372",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15371302436370383289,,2026-07-06,
36,36,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR07972347809850458113,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR07972347809850458113?region=IN,Image,2026-07-05,"2804,2124,2840,2356,2032,2380,2566,2792,2642,2348,2608,2724,2203,2170,2484,2076,2616,2300,2586",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15725222600364576780,,2026-07-06,
37,37,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08166446074970505217,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08166446074970505217?region=IN,Image,2026-07-05,"2528,2276,2380,2442,2356,2642,2756,2254,2474,2250,2056,2638,2175,2724",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13030103234049794579,,2026-07-06,
38,38,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-07-06,"2724,2356,2484,2840,2124,2276,2076,2616,2250,2203,2380",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-07-06,
39,39,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-07-06,"2724,2356,2484,2840,2124,2276,2076,2616,2250,2203,2380",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-07-06,
40,40,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08341967678822416385,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08341967678822416385?region=IN,Image,2026-07-06,"2724,2356,2484,2840,2124,2276,2076,2616,2250,2203,2380",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9684764950189117145,,2026-07-06,
41,41,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-05,"2100,2056,2250,2144,2348,2474,2246,2638,2440,2300,2276,2504,2642,2203,2826,2756,2356,2372,2442,2752,2528,2724,2191,2620,2703,2380,2616,2050,2254,2705",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/sadbundle/$csp%3Darchive$/1991426207729013746/index.html,,2026-07-06,
42,42,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-05,"2100,2056,2250,2144,2348,2474,2246,2638,2440,2300,2276,2504,2642,2203,2826,2756,2356,2372,2442,2752,2528,2724,2191,2620,2703,2380,2616,2050,2254,2705",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16897353154047575764,,2026-07-06,
43,43,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08682293225135800321,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08682293225135800321?region=IN,Image,2026-07-05,"2100,2056,2250,2144,2348,2474,2246,2638,2440,2300,2276,2504,2642,2203,2826,2756,2356,2372,2442,2752,2528,2724,2191,2620,2703,2380,2616,2050,2254,2705",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16897353154047575764,,2026-07-06,
44,44,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-07-06,"2300,2442,2752,2208,2380,2356,2784,2233,2414,2070,2705,2688,2376,2428,2191,2620,2528,2703,2440,2056,2246,2250,2642,2792,2804,2682,2470,2100,2616,2499,2348,2392,2352,2203,2807,2578,2410",0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-07-06,
45,45,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR08958116265403088897,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR08958116265403088897?region=IN,Image,2026-07-06,"2300,2442,2752,2208,2380,2356,2784,2233,2414,2070,2705,2688,2376,2428,2191,2620,2528,2703,2440,2056,2246,2250,2642,2792,2804,2682,2470,2100,2616,2499,2348,2392,2352,2203,2807,2578,2410",1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3048677373972775040,,2026-07-06,
46,46,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-06,"2498,2352,2368,2764,2862,2788,2586,2203,2300,2410,2208,2638,2642,2170,2804,2031,2484,2608,2674,2428,2705,2233,2050,2372,2818,2191,2356,2152,2032,2784,2218,2196,2604,2040,2578,2756,2826,2704,2504,2276,2792,2440,2682,2144,2348,2112,2076,2246,2250,2840,2012,2616,2100,2620,2528,2056,2703,2688,2008,2380,2442,2470,2458,2398,2360,2724,2752",0,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
47,47,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-06,"2498,2352,2368,2764,2862,2788,2586,2203,2300,2410,2208,2638,2642,2170,2804,2031,2484,2608,2674,2428,2705,2233,2050,2372,2818,2191,2356,2152,2032,2784,2218,2196,2604,2040,2578,2756,2826,2704,2504,2276,2792,2440,2682,2144,2348,2112,2076,2246,2250,2840,2012,2616,2100,2620,2528,2056,2703,2688,2008,2380,2442,2470,2458,2398,2360,2724,2752",1,3,Installa,,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
48,48,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09292026745483952129,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09292026745483952129?region=IN,YouTubeVideo,2026-07-06,"2498,2352,2368,2764,2862,2788,2586,2203,2300,2410,2208,2638,2642,2170,2804,2031,2484,2608,2674,2428,2705,2233,2050,2372,2818,2191,2356,2152,2032,2784,2218,2196,2604,2040,2578,2756,2826,2704,2504,2276,2792,2440,2682,2144,2348,2112,2076,2246,2250,2840,2012,2616,2100,2620,2528,2056,2703,2688,2008,2380,2442,2470,2458,2398,2360,2724,2752",2,3,Con Busuu puoi superare le prove di l&#39;italiano. Esercitati con i madrelingua oggi stesso!,Installa,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
49,49,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-06,"2428,2076,2348,2804,2642,2246,2440,2504,2276,2792,2300,2208,2826,2756,2040,2788,2578,2203,2196,2724,2356,2372,2032,2442,2752,2380,2470,2620,2191,2616,2528,2703,2100,2818,2050,2056,2705,2840,2250",0,4,Parla l&#39;italiano con Busuu,DOWNLOAD,,,,,,,,,,,00:00,2026-07-06,html5-banner-no-mp4
50,50,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-06,"2428,2076,2348,2804,2642,2246,2440,2504,2276,2792,2300,2208,2826,2756,2040,2788,2578,2203,2196,2724,2356,2372,2032,2442,2752,2380,2470,2620,2191,2616,2528,2703,2100,2818,2050,2056,2705,2840,2250",1,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
51,51,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-06,"2428,2076,2348,2804,2642,2246,2440,2504,2276,2792,2300,2208,2826,2756,2040,2788,2578,2203,2196,2724,2356,2372,2032,2442,2752,2380,2470,2620,2191,2616,2528,2703,2100,2818,2050,2056,2705,2840,2250",2,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
52,52,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09324229156138909697,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09324229156138909697?region=IN,YouTubeVideo,2026-07-06,"2428,2076,2348,2804,2642,2246,2440,2504,2276,2792,2300,2208,2826,2756,2040,2788,2578,2203,2196,2724,2356,2372,2032,2442,2752,2380,2470,2620,2191,2616,2528,2703,2100,2818,2050,2056,2705,2840,2250",3,4,,,,,,,,,,,,,,2026-07-06,html5-banner-no-mp4
53,53,Busuu,AR10122694483049971713,Busuu Limited,United Kingdom,IN,CR09600301837085310977,https://adstransparency.google.com/advertiser/AR10122694483049971713/creative/CR09600301837085310977?region=IN,Image,2026-07-05,"2604,2586,2862,2360,2566,2380,2752,2214,2724,2032,2356,2104,2616,2458,2124,2524,2620,2250,2116,2050,2076,2100,2012,2705,2818,2528,2703,2840,2191,2428,2608,2348,2056,2372,2144,2804,2792,2682,2170,2642,2440,2276,2504,2300,2484,2231,2764,2704,2203,2218,2860",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17948779057161612166,,2026-07-06,
