row_rank,page_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag
124,124,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03449188738205220865,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03449188738205220865?region=IN,Image,2026-05-02,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/6709451987890093757,,2026-07-13,
125,125,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03449188738205220865,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03449188738205220865?region=IN,Image,2026-05-02,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14337030708501552999,,2026-07-13,
126,126,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03449188738205220865,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03449188738205220865?region=IN,Image,2026-05-02,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/2448962496627349435,,2026-07-13,
127,127,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03460262881881227265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03460262881881227265?region=IN,YouTubeVideo,2026-04-08,2356,0,4,"भाषा सीखें, कभी भी-कहीं भी",इंस्टॉल करें,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
128,128,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03460262881881227265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03460262881881227265?region=IN,YouTubeVideo,2026-04-08,2356,1,4,इंस्टॉल करें,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
129,129,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03460262881881227265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03460262881881227265?region=IN,YouTubeVideo,2026-04-08,2356,2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
130,130,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03460262881881227265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03460262881881227265?region=IN,YouTubeVideo,2026-04-08,2356,3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
131,131,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03461645655192109057,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03461645655192109057?region=IN,Image,2026-07-12,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10574399150238317761,,2026-07-13,
132,132,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03461645655192109057,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03461645655192109057?region=IN,Image,2026-07-12,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10574399150238317761,,2026-07-13,
133,133,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03461645655192109057,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03461645655192109057?region=IN,Image,2026-07-12,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/10574399150238317761,,2026-07-13,
134,134,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03568382765093093377,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03568382765093093377?region=IN,Image,2026-07-12,"2702,2276,2792,2804,2682,2484,2348,2208,2300,2344,2040,2203,2756,2392,2642,2410,2196,2586,2578,2422,2604,2724,2356,2152,2100,2616,2620,2752,2703,2376,2380,2372,2250,2528,2158,2056",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/5071189026495510306,,2026-07-13,
135,135,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03872881463749771265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03872881463749771265?region=IN,YouTubeVideo,2026-03-19,"2398,2036,2124,2356,2276,2104,2528,2554",0,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
136,136,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03872881463749771265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03872881463749771265?region=IN,YouTubeVideo,2026-03-19,"2398,2036,2124,2356,2276,2104,2528,2554",1,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
137,137,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03872881463749771265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03872881463749771265?region=IN,YouTubeVideo,2026-03-19,"2398,2036,2124,2356,2276,2104,2528,2554",2,4,Build your fluency with free intermediate English lessons,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
138,138,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03872881463749771265,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03872881463749771265?region=IN,YouTubeVideo,2026-03-19,"2398,2036,2124,2356,2276,2104,2528,2554",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
139,139,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR03986498286625226753,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR03986498286625226753?region=IN,Image,2026-07-11,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/862473169850246314,,2026-07-13,
140,140,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04074443454317330433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04074443454317330433?region=IN,YouTubeVideo,2026-03-19,"2578,2372,2724,2826,2834,2784,2764,2250,2598,2104,2620,2528,2050,2076,2616,2056,2352,2276,2792,2356,2380,2156,2642,2634,2004,2682",0,5,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
141,141,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04074443454317330433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04074443454317330433?region=IN,YouTubeVideo,2026-03-19,"2578,2372,2724,2826,2834,2784,2764,2250,2598,2104,2620,2528,2050,2076,2616,2056,2352,2276,2792,2356,2380,2156,2642,2634,2004,2682",1,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
142,142,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04074443454317330433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04074443454317330433?region=IN,YouTubeVideo,2026-03-19,"2578,2372,2724,2826,2834,2784,2764,2250,2598,2104,2620,2528,2050,2076,2616,2056,2352,2276,2792,2356,2380,2156,2642,2634,2004,2682",2,5,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
143,143,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04074443454317330433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04074443454317330433?region=IN,YouTubeVideo,2026-03-19,"2578,2372,2724,2826,2834,2784,2764,2250,2598,2104,2620,2528,2050,2076,2616,2056,2352,2276,2792,2356,2380,2156,2642,2634,2004,2682",3,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
144,144,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04074443454317330433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04074443454317330433?region=IN,YouTubeVideo,2026-03-19,"2578,2372,2724,2826,2834,2784,2764,2250,2598,2104,2620,2528,2050,2076,2616,2056,2352,2276,2792,2356,2380,2156,2642,2634,2004,2682",4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
145,145,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04123240768200507393,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04123240768200507393?region=IN,YouTubeVideo,2026-07-12,"2052,2044,2516,2740,2585,2231,2454,2894,2144,2096,2232,2662,2659,2072,2116,2028,2090,2308,2404,2288,2004,2418,2458,2882,2850,2092,2748,2586,2776,2060,2242,2780,2426,2296,2716,2834,2531,2500,2535,2710,2136,2598,2388,2694,2496,2800,2316,2064,2670,2584,2524,2462,2520,2016,2104,2566,2660,2533,2356,2583,2212,2328,2626",0,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
146,146,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04123240768200507393,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04123240768200507393?region=IN,YouTubeVideo,2026-07-12,"2052,2044,2516,2740,2585,2231,2454,2894,2144,2096,2232,2662,2659,2072,2116,2028,2090,2308,2404,2288,2004,2418,2458,2882,2850,2092,2748,2586,2776,2060,2242,2780,2426,2296,2716,2834,2531,2500,2535,2710,2136,2598,2388,2694,2496,2800,2316,2064,2670,2584,2524,2462,2520,2016,2104,2566,2660,2533,2356,2583,2212,2328,2626",1,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
147,147,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04123240768200507393,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04123240768200507393?region=IN,YouTubeVideo,2026-07-12,"2052,2044,2516,2740,2585,2231,2454,2894,2144,2096,2232,2662,2659,2072,2116,2028,2090,2308,2404,2288,2004,2418,2458,2882,2850,2092,2748,2586,2776,2060,2242,2780,2426,2296,2716,2834,2531,2500,2535,2710,2136,2598,2388,2694,2496,2800,2316,2064,2670,2584,2524,2462,2520,2016,2104,2566,2660,2533,2356,2583,2212,2328,2626",2,4,Build your fluency with free intermediate English lessons,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
148,148,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04123240768200507393,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04123240768200507393?region=IN,YouTubeVideo,2026-07-12,"2052,2044,2516,2740,2585,2231,2454,2894,2144,2096,2232,2662,2659,2072,2116,2028,2090,2308,2404,2288,2004,2418,2458,2882,2850,2092,2748,2586,2776,2060,2242,2780,2426,2296,2716,2834,2531,2500,2535,2710,2136,2598,2388,2694,2496,2800,2316,2064,2670,2584,2524,2462,2520,2016,2104,2566,2660,2533,2356,2583,2212,2328,2626",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
149,149,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04243151788338839553,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04243151788338839553?region=IN,Image,2026-07-12,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14945182494788245618,,2026-07-13,
150,150,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04243151788338839553,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04243151788338839553?region=IN,Image,2026-07-12,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14945182494788245618,,2026-07-13,
151,151,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04306221768172896257,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04306221768172896257?region=IN,Image,2026-05-23,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7942368816702298929,,2026-07-13,
152,152,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04306221768172896257,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04306221768172896257?region=IN,Image,2026-05-23,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3752389138007349257,,2026-07-13,
153,153,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04306221768172896257,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04306221768172896257?region=IN,Image,2026-05-23,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/3060188682445683523,,2026-07-13,
154,154,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04691106638109605889,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04691106638109605889?region=IN,YouTubeVideo,2026-07-12,2356,0,1,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
155,155,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04808461817699368961,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04808461817699368961?region=IN,Image,2026-03-30,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/11373117900528453448,,2026-07-13,
156,156,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04844956498410864641,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04844956498410864641?region=IN,Image,2026-03-30,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16848740331127520945,,2026-07-13,
157,157,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04916521202001903617,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04916521202001903617,Unknown,,,0,1,,,,,,,,,,,,,,2026-07-13,detail-fetch: HTTPError
158,158,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04921081589686861825,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04921081589686861825?region=IN,YouTubeVideo,2026-07-12,"2887,2434,2840,2728,2056,2250,2528,2616,2372,2380,2752,2818,2706,2736,2724,2422,2784,2356,2414,2826,2203,2040,2368,2756,2578,2400,2208,2246,2184,2638,2048,2440,2682,2276,2634,2512,2642",0,3,Build your fluency with free intermediate English lessons,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
159,159,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04921081589686861825,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04921081589686861825?region=IN,YouTubeVideo,2026-07-12,"2887,2434,2840,2728,2056,2250,2528,2616,2372,2380,2752,2818,2706,2736,2724,2422,2784,2356,2414,2826,2203,2040,2368,2756,2578,2400,2208,2246,2184,2638,2048,2440,2682,2276,2634,2512,2642",1,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
160,160,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR04921081589686861825,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR04921081589686861825?region=IN,YouTubeVideo,2026-07-12,"2887,2434,2840,2728,2056,2250,2528,2616,2372,2380,2752,2818,2706,2736,2724,2422,2784,2356,2414,2826,2203,2040,2368,2756,2578,2400,2208,2246,2184,2638,2048,2440,2682,2276,2634,2512,2642",2,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
161,161,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05131027012818829313,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05131027012818829313?region=IN,Image,2026-07-13,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15721607484879475509,,2026-07-13,
162,162,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05323514484814249985,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05323514484814249985?region=IN,Image,2026-07-12,"2764,2368,2586,2050,2818,2218,2496,2076,2784,2288,2356,2214,2032,2642,2528,2250,2524,2036",0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/17941021577209131690,,2026-07-13,
163,163,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05386581002904666113,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05386581002904666113?region=IN,Image,2026-07-12,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/18289630954180209806,,2026-07-13,
164,164,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05386581002904666113,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05386581002904666113?region=IN,Image,2026-07-12,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/18289630954180209806,,2026-07-13,
165,165,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05406473573432819713,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05406473573432819713?region=IN,Image,2026-07-12,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/12987164506475695969,,2026-07-13,
166,166,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05543142980434526209,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05543142980434526209,Unknown,,,0,1,,,,,,,,,,,,,,2026-07-13,detail-fetch: HTTPError
167,167,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05583083874184855553,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05583083874184855553?region=IN,Image,2026-03-30,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9836585636520534951,,2026-07-13,
168,168,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05583083874184855553,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05583083874184855553?region=IN,Image,2026-03-30,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/9836585636520534951,,2026-07-13,
169,169,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05657396214384033793,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05657396214384033793?region=IN,Image,2026-07-12,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7064947018471676907,,2026-07-13,
170,170,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05666550748196896769,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05666550748196896769?region=IN,YouTubeVideo,2026-05-06,2356,0,5,ఇంగ్లీష్ నేర్చుకోండి,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
171,171,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05666550748196896769,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05666550748196896769?region=IN,YouTubeVideo,2026-05-06,2356,1,5,Install app - Duolingo: Language &amp; Chess,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
172,172,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05666550748196896769,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05666550748196896769?region=IN,YouTubeVideo,2026-05-06,2356,2,5,"Duolingoలో 500 మిలియన్ల కంటే ఎక్కువ మంది ప్రజలు ఇంగ్లీష్, ఇంకా ఇతర భాషలను నేర్చుకుంటారు",,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
173,173,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05666550748196896769,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05666550748196896769?region=IN,YouTubeVideo,2026-05-06,2356,3,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
174,174,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05666550748196896769,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05666550748196896769?region=IN,YouTubeVideo,2026-05-06,2356,4,5,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
175,175,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05686368302826258433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05686368302826258433?region=IN,YouTubeVideo,2026-04-16,"2440,2524,2428,2792,2268,2682,2191,2705,2422,2784,2050,2818,2196,2356,2233,2372,2300,2203,2368,2208,2352,2498,2586,2275,2608,2764,2031,2804,2642,2008,2620,2616,2100,2376,2012,2703,2528,2250,2840,2470,2688,2724,2056,2076,2360,2458,2380,2752,2442,2504,2400,2756,2578,2704,2807,2040,2826,2348,2246,2276",0,2,Το Duolingo είναι η #1 εφαρμογή εκμάθησης γλωσσών παγκοσμίως,Εγκατάσταση,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
176,176,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05686368302826258433,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05686368302826258433?region=IN,YouTubeVideo,2026-04-16,"2440,2524,2428,2792,2268,2682,2191,2705,2422,2784,2050,2818,2196,2356,2233,2372,2300,2203,2368,2208,2352,2498,2586,2275,2608,2764,2031,2804,2642,2008,2620,2616,2100,2376,2012,2703,2528,2250,2840,2470,2688,2724,2056,2076,2360,2458,2380,2752,2442,2504,2400,2756,2578,2704,2807,2040,2826,2348,2246,2276",1,2,Το Duolingo είναι η #1 εφαρμογή εκμάθησης γλωσσών παγκοσμίως,Εγκατάσταση,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
177,177,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05803985243492843521,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05803985243492843521?region=IN,Image,2026-03-23,2356,0,1,⁦englishtest.duolingo.com⁩,Canada Work Visa | Take DET - PhD in Canada | Take DET,,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-07-13,image-url-not-extracted
178,178,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05930435944044822529,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05930435944044822529?region=IN,Image,2026-07-12,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/187739162520631640,,2026-07-13,
179,179,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05930435944044822529,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05930435944044822529?region=IN,Image,2026-07-12,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/187739162520631640,,2026-07-13,
180,180,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05983931101746298881,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05983931101746298881?region=IN,YouTubeVideo,2026-07-13,"2702,2728,2818,2792,2706,2682,2642,2440,2246,2634,2638,2348,2276,2578,2826,2040,2434,2203,2586,2400,2368,2860,2208,2756,2512,2175,2356,2048,2752,2233,2184,2414,2360,2442,2380,2784,2422,2736,2372,2724,2250,2056,2840,2100,2887,2616,2528,2428",0,3,دوولينجو: تعليم اللغات,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
181,181,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05983931101746298881,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05983931101746298881?region=IN,YouTubeVideo,2026-07-13,"2702,2728,2818,2792,2706,2682,2642,2440,2246,2634,2638,2348,2276,2578,2826,2040,2434,2203,2586,2400,2368,2860,2208,2756,2512,2175,2356,2048,2752,2233,2184,2414,2360,2442,2380,2784,2422,2736,2372,2724,2250,2056,2840,2100,2887,2616,2528,2428",1,3,قم بتحسين مهارتك في الإنجليزية,عمليات التنزيل,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
182,182,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR05983931101746298881,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR05983931101746298881?region=IN,YouTubeVideo,2026-07-13,"2702,2728,2818,2792,2706,2682,2642,2440,2246,2634,2638,2348,2276,2578,2826,2040,2434,2203,2586,2400,2368,2860,2208,2756,2512,2175,2356,2048,2752,2233,2184,2414,2360,2442,2380,2784,2422,2736,2372,2724,2250,2056,2840,2100,2887,2616,2528,2428",2,3,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
183,183,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06045526018012217345,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06045526018012217345?region=IN,Image,2026-05-22,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/12894305268370552714,,2026-07-13,
184,184,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06045526018012217345,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06045526018012217345?region=IN,Image,2026-05-22,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/15866303955501647602,,2026-07-13,
185,185,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06045526018012217345,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06045526018012217345?region=IN,Image,2026-05-22,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/13863117689027424922,,2026-07-13,
186,186,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06108857887772114945,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06108857887772114945?region=IN,Image,2026-05-23,2356,0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/7500038796357897843,,2026-07-13,
187,187,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06108857887772114945,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06108857887772114945?region=IN,Image,2026-05-23,2356,1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1775697587595565121,,2026-07-13,
188,188,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06108857887772114945,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06108857887772114945?region=IN,Image,2026-05-23,2356,2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1359615099968204385,,2026-07-13,
189,189,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06204449428690960385,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06204449428690960385?region=IN,YouTubeVideo,2026-07-13,"2276,2724,2356,2528",0,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
190,190,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06204449428690960385,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06204449428690960385?region=IN,YouTubeVideo,2026-07-13,"2276,2724,2356,2528",1,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
191,191,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06204449428690960385,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06204449428690960385?region=IN,YouTubeVideo,2026-07-13,"2276,2724,2356,2528",2,4,,,,,,,,,,,,,00:00,2026-07-13,html5-banner-no-mp4
192,192,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06204449428690960385,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06204449428690960385?region=IN,YouTubeVideo,2026-07-13,"2276,2724,2356,2528",3,4,,,,,,,,,,,,,,2026-07-13,html5-banner-no-mp4
193,193,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06272089056159465473,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06272089056159465473?region=IN,Image,2026-03-30,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1595142881799349748,,2026-07-13,
194,194,Duolingo,AR01320432650854334465,Duolingo Inc,United States,IN,CR06272089056159465473,https://adstransparency.google.com/advertiser/AR01320432650854334465/creative/CR06272089056159465473?region=IN,Image,2026-03-30,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/1595142881799349748,,2026-07-13,
