pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
google,duolingo,AR01320432650854334465,CR00754063714486845441,2026-06-15,12,53,true,9,10
google,duolingo,AR01320432650854334465,CR00870484712919924737,2026-06-03,28,54,true,,
google,duolingo,AR01320432650854334465,CR00870484712919924737,2026-06-05,22,52,true,6,2
google,duolingo,AR01320432650854334465,CR00870484712919924737,2026-06-15,13,54,true,9,10
google,duolingo,AR01320432650854334465,CR01450103631985508353,2026-06-03,29,55,true,,
google,duolingo,AR01320432650854334465,CR01450103631985508353,2026-06-05,36,94,true,-7,2
google,duolingo,AR01320432650854334465,CR01450103631985508353,2026-06-15,38,105,true,-2,10
google,duolingo,AR01320432650854334465,CR01450103631985508353,2026-07-13,20,55,true,18,28
google,duolingo,AR01320432650854334465,CR01868085494135390209,2026-06-03,30,61,true,,
google,duolingo,AR01320432650854334465,CR01868085494135390209,2026-06-05,43,110,true,-13,2
google,duolingo,AR01320432650854334465,CR01868085494135390209,2026-06-15,45,120,true,-2,10
google,duolingo,AR01320432650854334465,CR01868085494135390209,2026-07-13,22,61,true,23,28
google,duolingo,AR01320432650854334465,CR02300258323368247297,2026-06-03,31,67,true,,
google,duolingo,AR01320432650854334465,CR02300258323368247297,2026-06-05,49,123,true,-18,2
google,duolingo,AR01320432650854334465,CR02300258323368247297,2026-06-15,52,137,true,-3,10
google,duolingo,AR01320432650854334465,CR02300258323368247297,2026-07-13,24,67,true,28,28
google,duolingo,AR01320432650854334465,CR02332026650268532737,2026-06-03,32,70,true,,
google,duolingo,AR01320432650854334465,CR02332026650268532737,2026-06-05,50,126,true,-18,2
google,duolingo,AR01320432650854334465,CR02332026650268532737,2026-06-15,53,140,true,-3,10
google,duolingo,AR01320432650854334465,CR02332026650268532737,2026-07-13,25,70,true,28,28
google,duolingo,AR01320432650854334465,CR02345735223804690433,2026-06-03,33,73,true,,
google,duolingo,AR01320432650854334465,CR02345735223804690433,2026-06-05,51,129,true,-18,2
google,duolingo,AR01320432650854334465,CR02345735223804690433,2026-06-15,54,143,true,-3,10
google,duolingo,AR01320432650854334465,CR02345735223804690433,2026-07-13,26,73,true,28,28
google,duolingo,AR01320432650854334465,CR02400119130498793473,2026-06-03,34,76,true,,
google,duolingo,AR01320432650854334465,CR02400119130498793473,2026-06-05,53,134,true,-19,2
google,duolingo,AR01320432650854334465,CR02400119130498793473,2026-06-15,56,148,true,-3,10
google,duolingo,AR01320432650854334465,CR02400119130498793473,2026-07-13,27,76,true,29,28
google,duolingo,AR01320432650854334465,CR01100173104279191553,2026-06-03,35,78,true,,
google,duolingo,AR01320432650854334465,CR01100173104279191553,2026-06-05,28,70,true,7,2
google,duolingo,AR01320432650854334465,CR01100173104279191553,2026-06-15,16,78,true,12,10
google,duolingo,AR01320432650854334465,CR02403692818166972417,2026-06-03,36,81,true,,
google,duolingo,AR01320432650854334465,CR02403692818166972417,2026-06-05,54,138,true,-18,2
google,duolingo,AR01320432650854334465,CR02403692818166972417,2026-06-15,57,153,true,-3,10
google,duolingo,AR01320432650854334465,CR02403692818166972417,2026-07-13,28,81,true,29,28
google,duolingo,AR01320432650854334465,CR02469643449746325505,2026-06-03,37,85,true,,
google,duolingo,AR01320432650854334465,CR02469643449746325505,2026-06-05,56,145,true,-19,2
google,duolingo,AR01320432650854334465,CR02469643449746325505,2026-06-15,59,160,true,-3,10
google,duolingo,AR01320432650854334465,CR02469643449746325505,2026-07-13,29,85,true,30,28
google,duolingo,AR01320432650854334465,CR01171838378824433665,2026-06-03,38,88,true,,
google,duolingo,AR01320432650854334465,CR01171838378824433665,2026-06-05,30,77,true,8,2
google,duolingo,AR01320432650854334465,CR01171838378824433665,2026-06-15,17,88,true,13,10
google,duolingo,AR01320432650854334465,CR01175648702010753025,2026-06-03,39,91,true,,
google,duolingo,AR01320432650854334465,CR01175648702010753025,2026-06-05,31,80,true,8,2
google,duolingo,AR01320432650854334465,CR01175648702010753025,2026-06-15,18,91,true,13,10
google,duolingo,AR01320432650854334465,CR01290797153173635073,2026-06-03,40,92,true,,
google,duolingo,AR01320432650854334465,CR01290797153173635073,2026-06-05,32,81,true,8,2
google,duolingo,AR01320432650854334465,CR01290797153173635073,2026-06-15,19,92,true,13,10
google,duolingo,AR01320432650854334465,CR02876105685622325249,2026-06-03,41,93,true,,
google,duolingo,AR01320432650854334465,CR02876105685622325249,2026-06-05,63,164,true,-22,2
google,duolingo,AR01320432650854334465,CR02876105685622325249,2026-06-15,66,179,true,-3,10
google,duolingo,AR01320432650854334465,CR02876105685622325249,2026-07-13,31,93,true,35,28
google,duolingo,AR01320432650854334465,CR01337385900383928321,2026-06-03,42,97,true,,
google,duolingo,AR01320432650854334465,CR01337385900383928321,2026-06-05,33,86,true,9,2
google,duolingo,AR01320432650854334465,CR01337385900383928321,2026-06-15,21,97,true,12,10
google,duolingo,AR01320432650854334465,CR01343770764406423553,2026-06-03,43,98,true,,
google,duolingo,AR01320432650854334465,CR01343770764406423553,2026-06-05,34,87,true,9,2
google,duolingo,AR01320432650854334465,CR01343770764406423553,2026-06-15,22,98,true,12,10
google,duolingo,AR01320432650854334465,CR01423026208236371969,2026-06-03,44,101,true,,
google,duolingo,AR01320432650854334465,CR01423026208236371969,2026-06-05,35,90,true,9,2
google,duolingo,AR01320432650854334465,CR01423026208236371969,2026-06-15,24,101,true,11,10
google,duolingo,AR01320432650854334465,CR01624949414143459329,2026-06-03,45,101,true,,
google,duolingo,AR01320432650854334465,CR01624949414143459329,2026-06-05,1,101,true,44,2
google,duolingo,AR01320432650854334465,CR02953461826194505729,2026-06-03,46,103,true,,
google,duolingo,AR01320432650854334465,CR02953461826194505729,2026-06-05,66,173,true,-20,2
google,duolingo,AR01320432650854334465,CR02953461826194505729,2026-06-15,71,195,true,-5,10
google,duolingo,AR01320432650854334465,CR02953461826194505729,2026-07-13,34,103,true,37,28
google,duolingo,AR01320432650854334465,CR02959457325661814785,2026-06-03,47,105,true,,
google,duolingo,AR01320432650854334465,CR02959457325661814785,2026-06-05,67,175,true,-20,2
google,duolingo,AR01320432650854334465,CR02959457325661814785,2026-06-15,72,197,true,-5,10
google,duolingo,AR01320432650854334465,CR02959457325661814785,2026-07-13,35,105,true,37,28
google,duolingo,AR01320432650854334465,CR02602988517701189633,2026-06-03,48,106,true,,
google,duolingo,AR01320432650854334465,CR03125866348941410305,2026-06-03,49,109,true,,
google,duolingo,AR01320432650854334465,CR03125866348941410305,2026-06-05,70,185,true,-21,2
google,duolingo,AR01320432650854334465,CR03125866348941410305,2026-06-15,75,207,true,-5,10
google,duolingo,AR01320432650854334465,CR03125866348941410305,2026-07-13,36,109,true,39,28
google,duolingo,AR01320432650854334465,CR01533471704569872385,2026-06-03,50,110,true,,
google,duolingo,AR01320432650854334465,CR01533471704569872385,2026-06-05,37,97,true,13,2
google,duolingo,AR01320432650854334465,CR01533471704569872385,2026-06-15,25,110,true,12,10
google,duolingo,AR01320432650854334465,CR01557529603101163521,2026-06-03,51,111,true,,
google,duolingo,AR01320432650854334465,CR01557529603101163521,2026-06-05,38,98,true,13,2
google,duolingo,AR01320432650854334465,CR01557529603101163521,2026-06-15,26,111,true,12,10
google,duolingo,AR01320432650854334465,CR01729249061384486913,2026-06-03,52,112,true,,
google,duolingo,AR01320432650854334465,CR01729249061384486913,2026-06-05,40,102,true,12,2
google,duolingo,AR01320432650854334465,CR01729249061384486913,2026-06-15,27,112,true,13,10
google,duolingo,AR01320432650854334465,CR03289419536796745729,2026-06-03,53,112,true,,
google,duolingo,AR01320432650854334465,CR03289419536796745729,2026-06-05,75,198,true,-22,2
google,duolingo,AR01320432650854334465,CR03289419536796745729,2026-06-15,80,220,true,-5,10
google,duolingo,AR01320432650854334465,CR03289419536796745729,2026-07-13,37,112,true,43,28
google,duolingo,AR01320432650854334465,CR03342477054510628865,2026-06-03,54,113,true,,
google,duolingo,AR01320432650854334465,CR03342477054510628865,2026-06-05,77,202,true,-23,2
google,duolingo,AR01320432650854334465,CR03342477054510628865,2026-06-15,82,224,true,-5,10
google,duolingo,AR01320432650854334465,CR03342477054510628865,2026-07-13,38,113,true,44,28
google,duolingo,AR01320432650854334465,CR01796609473029079041,2026-06-03,55,115,true,,
google,duolingo,AR01320432650854334465,CR01796609473029079041,2026-06-05,41,105,true,14,2
google,duolingo,AR01320432650854334465,CR01796609473029079041,2026-06-15,28,115,true,13,10
google,duolingo,AR01320432650854334465,CR03419157983274205185,2026-06-03,56,116,true,,
google,duolingo,AR01320432650854334465,CR03419157983274205185,2026-06-05,79,206,true,-23,2
google,duolingo,AR01320432650854334465,CR03419157983274205185,2026-06-15,84,230,true,-5,10
google,duolingo,AR01320432650854334465,CR03419157983274205185,2026-07-13,39,116,true,45,28
google,duolingo,AR01320432650854334465,CR01824752607013371905,2026-06-03,57,119,true,,
google,duolingo,AR01320432650854334465,CR01824752607013371905,2026-06-05,42,109,true,15,2
google,duolingo,AR01320432650854334465,CR01824752607013371905,2026-06-15,29,119,true,13,10
google,duolingo,AR01320432650854334465,CR03444500283185430529,2026-06-03,58,119,true,,
google,duolingo,AR01320432650854334465,CR03444500283185430529,2026-06-05,80,209,true,-22,2
google,duolingo,AR01320432650854334465,CR03444500283185430529,2026-06-15,85,233,true,-5,10
google,duolingo,AR01320432650854334465,CR03444500283185430529,2026-07-13,40,119,true,45,28
google,duolingo,AR01320432650854334465,CR01910258705727750145,2026-06-03,59,124,true,,
google,duolingo,AR01320432650854334465,CR01910258705727750145,2026-06-05,44,113,true,15,2
google,duolingo,AR01320432650854334465,CR01910258705727750145,2026-06-15,30,124,true,14,10
google,duolingo,AR01320432650854334465,CR03449188738205220865,2026-06-03,60,124,true,,
google,duolingo,AR01320432650854334465,CR03449188738205220865,2026-06-05,81,214,true,-21,2
google,duolingo,AR01320432650854334465,CR03449188738205220865,2026-06-15,86,238,true,-5,10
google,duolingo,AR01320432650854334465,CR03449188738205220865,2026-07-13,41,124,true,45,28
google,duolingo,AR01320432650854334465,CR01947827506220367873,2026-06-03,61,127,true,,
google,duolingo,AR01320432650854334465,CR01947827506220367873,2026-06-05,45,116,true,16,2
google,duolingo,AR01320432650854334465,CR01947827506220367873,2026-06-15,31,127,true,14,10
google,duolingo,AR01320432650854334465,CR03460262881881227265,2026-06-03,62,127,true,,
google,duolingo,AR01320432650854334465,CR03460262881881227265,2026-06-05,82,217,true,-20,2
google,duolingo,AR01320432650854334465,CR03460262881881227265,2026-06-15,87,241,true,-5,10
google,duolingo,AR01320432650854334465,CR03460262881881227265,2026-07-13,42,127,true,45,28
google,duolingo,AR01320432650854334465,CR03461645655192109057,2026-06-03,63,131,true,,
google,duolingo,AR01320432650854334465,CR03461645655192109057,2026-06-05,83,221,true,-20,2
google,duolingo,AR01320432650854334465,CR03461645655192109057,2026-06-15,88,245,true,-5,10
google,duolingo,AR01320432650854334465,CR03461645655192109057,2026-07-13,43,131,true,45,28
google,duolingo,AR01320432650854334465,CR02066686465529610241,2026-06-03,64,134,true,,
google,duolingo,AR01320432650854334465,CR02066686465529610241,2026-06-05,46,120,true,18,2
google,duolingo,AR01320432650854334465,CR02066686465529610241,2026-06-15,32,134,true,14,10
google,duolingo,AR01320432650854334465,CR03568382765093093377,2026-06-03,65,134,true,,
google,duolingo,AR01320432650854334465,CR03568382765093093377,2026-06-05,84,222,true,-19,2
google,duolingo,AR01320432650854334465,CR03568382765093093377,2026-06-15,89,246,true,-5,10
google,duolingo,AR01320432650854334465,CR03568382765093093377,2026-07-13,44,134,true,45,28
google,duolingo,AR01320432650854334465,CR02128424764983738369,2026-06-03,66,135,true,,
google,duolingo,AR01320432650854334465,CR02128424764983738369,2026-06-05,47,121,true,19,2
google,duolingo,AR01320432650854334465,CR02128424764983738369,2026-06-15,33,135,true,14,10
google,duolingo,AR01320432650854334465,CR03872881463749771265,2026-06-03,67,135,true,,
google,duolingo,AR01320432650854334465,CR03872881463749771265,2026-06-05,92,241,true,-25,2
google,duolingo,AR01320432650854334465,CR03872881463749771265,2026-06-15,97,264,true,-5,10
google,duolingo,AR01320432650854334465,CR03872881463749771265,2026-07-13,45,135,true,52,28
google,duolingo,AR01320432650854334465,CR02253422813106929665,2026-06-03,68,136,true,,
google,duolingo,AR01320432650854334465,CR02253422813106929665,2026-06-05,48,122,true,20,2
google,duolingo,AR01320432650854334465,CR02253422813106929665,2026-06-15,34,136,true,14,10
google,duolingo,AR01320432650854334465,CR03986498286625226753,2026-06-03,69,139,true,,
google,duolingo,AR01320432650854334465,CR03986498286625226753,2026-06-05,95,247,true,-26,2
google,duolingo,AR01320432650854334465,CR03986498286625226753,2026-06-15,100,267,true,-5,10
google,duolingo,AR01320432650854334465,CR03986498286625226753,2026-07-13,46,139,true,54,28
google,duolingo,AR01320432650854334465,CR04074443454317330433,2026-06-03,70,140,true,,
google,duolingo,AR01320432650854334465,CR04074443454317330433,2026-06-05,97,251,true,-27,2
google,duolingo,AR01320432650854334465,CR04074443454317330433,2026-06-15,102,271,true,-5,10
google,duolingo,AR01320432650854334465,CR04074443454317330433,2026-07-13,47,140,true,55,28
google,duolingo,AR01320432650854334465,CR04123240768200507393,2026-06-03,71,145,true,,
google,duolingo,AR01320432650854334465,CR04123240768200507393,2026-06-05,100,266,true,-29,2
google,duolingo,AR01320432650854334465,CR04123240768200507393,2026-06-15,105,286,true,-5,10
google,duolingo,AR01320432650854334465,CR04123240768200507393,2026-07-13,48,145,true,57,28
google,duolingo,AR01320432650854334465,CR02365103782552928257,2026-06-03,72,146,true,,
google,duolingo,AR01320432650854334465,CR02365103782552928257,2026-06-05,52,132,true,20,2
google,duolingo,AR01320432650854334465,CR02365103782552928257,2026-06-15,35,146,true,17,10
google,duolingo,AR01320432650854334465,CR04243151788338839553,2026-06-03,73,149,true,,
google,duolingo,AR01320432650854334465,CR04243151788338839553,2026-06-05,103,276,true,-30,2
google,duolingo,AR01320432650854334465,CR04243151788338839553,2026-06-15,108,296,true,-5,10
google,duolingo,AR01320432650854334465,CR04243151788338839553,2026-07-13,49,149,true,59,28
google,duolingo,AR01320432650854334465,CR04306221768172896257,2026-06-03,74,151,true,,
google,duolingo,AR01320432650854334465,CR04306221768172896257,2026-06-05,105,283,true,-31,2
google,duolingo,AR01320432650854334465,CR04306221768172896257,2026-06-15,110,303,true,-5,10
google,duolingo,AR01320432650854334465,CR04306221768172896257,2026-07-13,50,151,true,60,28
google,duolingo,AR01320432650854334465,CR04691106638109605889,2026-06-03,75,154,true,,
google,duolingo,AR01320432650854334465,CR04691106638109605889,2026-06-05,113,307,true,-38,2
google,duolingo,AR01320432650854334465,CR04691106638109605889,2026-06-15,118,325,true,-5,10
google,duolingo,AR01320432650854334465,CR04691106638109605889,2026-07-13,51,154,true,67,28
google,duolingo,AR01320432650854334465,CR04808461817699368961,2026-06-03,76,155,true,,
google,duolingo,AR01320432650854334465,CR04808461817699368961,2026-06-05,116,317,true,-40,2
google,duolingo,AR01320432650854334465,CR04808461817699368961,2026-06-15,121,335,true,-5,10
google,duolingo,AR01320432650854334465,CR04808461817699368961,2026-07-13,52,155,true,69,28
google,duolingo,AR01320432650854334465,CR04844956498410864641,2026-06-03,77,156,true,,
google,duolingo,AR01320432650854334465,CR04844956498410864641,2026-06-05,117,318,true,-40,2
google,duolingo,AR01320432650854334465,CR04844956498410864641,2026-06-15,122,336,true,-5,10
google,duolingo,AR01320432650854334465,CR04844956498410864641,2026-07-13,53,156,true,69,28
google,duolingo,AR01320432650854334465,CR02441408515131047937,2026-06-03,78,157,true,,
google,duolingo,AR01320432650854334465,CR02441408515131047937,2026-06-05,55,142,true,23,2
google,duolingo,AR01320432650854334465,CR02441408515131047937,2026-06-15,36,157,true,19,10
google,duolingo,AR01320432650854334465,CR04916521202001903617,2026-06-03,79,157,true,,
google,duolingo,AR01320432650854334465,CR04916521202001903617,2026-06-05,118,319,true,-39,2
google,duolingo,AR01320432650854334465,CR04916521202001903617,2026-06-15,123,337,true,-5,10
google,duolingo,AR01320432650854334465,CR04916521202001903617,2026-07-13,54,157,true,69,28
google,duolingo,AR01320432650854334465,CR04921081589686861825,2026-06-03,80,158,true,,
google,duolingo,AR01320432650854334465,CR04921081589686861825,2026-06-05,2,323,true,78,2
google,duolingo,AR01320432650854334465,CR04921081589686861825,2026-07-13,55,158,true,-53,38
google,duolingo,AR01320432650854334465,CR05131027012818829313,2026-06-03,81,161,true,,
google,duolingo,AR01320432650854334465,CR05131027012818829313,2026-06-05,123,335,true,-42,2
google,duolingo,AR01320432650854334465,CR05131027012818829313,2026-06-15,127,350,true,-4,10
google,duolingo,AR01320432650854334465,CR05131027012818829313,2026-07-13,56,161,true,71,28
google,duolingo,AR01320432650854334465,CR05323514484814249985,2026-06-03,82,162,true,,
google,duolingo,AR01320432650854334465,CR05323514484814249985,2026-06-05,125,340,true,-43,2
google,duolingo,AR01320432650854334465,CR05323514484814249985,2026-06-15,129,356,true,-4,10
google,duolingo,AR01320432650854334465,CR05323514484814249985,2026-07-13,57,162,true,72,28
google,duolingo,AR01320432650854334465,CR05386581002904666113,2026-06-03,83,163,true,,
google,duolingo,AR01320432650854334465,CR05386581002904666113,2026-06-05,127,342,true,-44,2
google,duolingo,AR01320432650854334465,CR05386581002904666113,2026-06-15,131,358,true,-4,10
google,duolingo,AR01320432650854334465,CR05386581002904666113,2026-07-13,58,163,true,73,28
google,duolingo,AR01320432650854334465,CR02559491665907679233,2026-06-03,84,165,true,,
google,duolingo,AR01320432650854334465,CR02559491665907679233,2026-06-05,57,150,true,27,2
google,duolingo,AR01320432650854334465,CR02559491665907679233,2026-06-15,37,165,true,20,10
google,duolingo,AR01320432650854334465,CR05406473573432819713,2026-06-03,85,165,true,,
google,duolingo,AR01320432650854334465,CR05406473573432819713,2026-06-05,130,348,true,-45,2
google,duolingo,AR01320432650854334465,CR05406473573432819713,2026-06-15,134,364,true,-4,10
google,duolingo,AR01320432650854334465,CR05406473573432819713,2026-07-13,59,165,true,75,28
google,duolingo,AR01320432650854334465,CR05543142980434526209,2026-06-03,86,166,true,,
google,duolingo,AR01320432650854334465,CR05543142980434526209,2026-06-05,132,354,true,-46,2
google,duolingo,AR01320432650854334465,CR05543142980434526209,2026-06-15,136,369,true,-4,10
google,duolingo,AR01320432650854334465,CR05543142980434526209,2026-07-13,60,166,true,76,28
google,duolingo,AR01320432650854334465,CR05583083874184855553,2026-06-03,87,167,true,,
google,duolingo,AR01320432650854334465,CR05583083874184855553,2026-06-05,133,358,true,-46,2
google,duolingo,AR01320432650854334465,CR05583083874184855553,2026-06-15,137,373,true,-4,10
google,duolingo,AR01320432650854334465,CR05583083874184855553,2026-07-13,61,167,true,76,28
google,duolingo,AR01320432650854334465,CR02582431876509597697,2026-06-03,88,168,true,,
google,duolingo,AR01320432650854334465,CR02582431876509597697,2026-06-05,58,153,true,30,2
google,duolingo,AR01320432650854334465,CR02582431876509597697,2026-06-15,38,168,true,20,10
google,duolingo,AR01320432650854334465,CR02689703185852923905,2026-06-03,89,169,true,,
google,duolingo,AR01320432650854334465,CR02689703185852923905,2026-06-05,59,154,true,30,2
google,duolingo,AR01320432650854334465,CR02689703185852923905,2026-06-15,39,169,true,20,10
