pipeline,competitor,page_id,ad_id,scrape_date,page_rank,row_rank,present,page_rank_delta,days_since_prev_obs
google,english-seekho,AR02289573295139323905,CR03244548596116226049,2026-06-29,29,117,true,,
google,english-seekho,AR02289573295139323905,CR03309923470149681153,2026-06-29,30,121,true,,
google,english-seekho,AR02289573295139323905,CR03364486141972578305,2026-06-29,31,122,true,,
google,english-seekho,AR02289573295139323905,CR03415376530858049537,2026-06-29,32,126,true,,
google,english-seekho,AR02289573295139323905,CR04736177243229782017,2026-06-29,33,130,true,,
google,english-seekho,AR02289573295139323905,CR05242160631632625665,2026-06-29,34,135,true,,
google,english-seekho,AR02289573295139323905,CR05291254100690731009,2026-06-29,35,139,true,,
google,english-seekho,AR02289573295139323905,CR05334922510657912833,2026-06-29,36,143,true,,
google,english-seekho,AR02289573295139323905,CR05355198647535403009,2026-06-29,37,144,true,,
google,english-seekho,AR02289573295139323905,CR05421305341046423553,2026-06-29,38,148,true,,
google,english-seekho,AR02289573295139323905,CR05475784862302470145,2026-06-29,39,152,true,,
google,english-seekho,AR02289573295139323905,CR05827657419601215489,2026-06-29,40,156,true,,
google,english-seekho,AR02289573295139323905,CR05844354147914088449,2026-06-29,41,161,true,,
google,english-seekho,AR02289573295139323905,CR05856975278680571905,2026-06-29,42,165,true,,
google,english-seekho,AR02289573295139323905,CR05891505535840157697,2026-06-29,43,170,true,,
google,english-seekho,AR02289573295139323905,CR06309566519877566465,2026-06-29,44,174,true,,
google,english-seekho,AR02289573295139323905,CR06325611967939608577,2026-06-29,45,179,true,,
google,english-seekho,AR02289573295139323905,CR06488745408641105921,2026-06-29,46,183,true,,
google,english-seekho,AR02289573295139323905,CR06536991703990009857,2026-06-29,47,187,true,,
google,english-seekho,AR02289573295139323905,CR06613274489285246977,2026-06-29,48,191,true,,
google,english-seekho,AR02289573295139323905,CR06759873706056482817,2026-06-29,49,195,true,,
google,english-seekho,AR02289573295139323905,CR06823254821911396353,2026-06-29,50,200,true,,
google,english-seekho,AR02289573295139323905,CR06949839628522225665,2026-06-29,51,205,true,,
google,english-seekho,AR02289573295139323905,CR06951888886268166145,2026-06-29,52,208,true,,
google,english-seekho,AR02289573295139323905,CR07160685001921527809,2026-06-29,53,212,true,,
google,english-seekho,AR02289573295139323905,CR07420450396419653633,2026-06-29,54,215,true,,
google,english-seekho,AR02289573295139323905,CR07815797394372558849,2026-06-29,55,219,true,,
google,english-seekho,AR02289573295139323905,CR07934513863846789121,2026-06-29,56,223,true,,
google,english-seekho,AR02289573295139323905,CR08031063946976821249,2026-06-29,57,227,true,,
google,english-seekho,AR02289573295139323905,CR08149803162597851137,2026-06-29,58,231,true,,
google,english-seekho,AR02289573295139323905,CR08358939370941579265,2026-06-29,59,234,true,,
google,english-seekho,AR02289573295139323905,CR08493834715931869185,2026-06-29,60,238,true,,
google,english-seekho,AR02289573295139323905,CR08620158319811624961,2026-06-29,61,241,true,,
google,english-seekho,AR02289573295139323905,CR08733649540663476225,2026-06-29,62,246,true,,
google,english-seekho,AR02289573295139323905,CR08734232144387244033,2026-06-29,63,247,true,,
google,english-seekho,AR02289573295139323905,CR08793678365824385025,2026-06-29,64,248,true,,
google,english-seekho,AR02289573295139323905,CR08852009313103773697,2026-06-29,65,252,true,,
google,english-seekho,AR02289573295139323905,CR08860669410281521153,2026-06-29,66,257,true,,
google,english-seekho,AR02289573295139323905,CR09067798090781556737,2026-06-29,67,261,true,,
google,english-seekho,AR02289573295139323905,CR09295687792786931713,2026-06-29,68,264,true,,
google,english-seekho,AR02289573295139323905,CR09679862859248435201,2026-06-29,69,268,true,,
google,english-seekho,AR02289573295139323905,CR09693630007548575745,2026-06-29,70,272,true,,
google,english-seekho,AR02289573295139323905,CR09742146164282621953,2026-06-29,71,277,true,,
google,english-seekho,AR02289573295139323905,CR09757354883995926529,2026-06-29,72,281,true,,
google,english-seekho,AR02289573295139323905,CR10346195630421966849,2026-06-29,73,285,true,,
google,english-seekho,AR02289573295139323905,CR10584891315525255169,2026-06-29,74,289,true,,
google,english-seekho,AR02289573295139323905,CR10726035691902337025,2026-06-29,75,293,true,,
google,english-seekho,AR02289573295139323905,CR10895639689813819393,2026-06-29,76,297,true,,
google,english-seekho,AR02289573295139323905,CR11098543290725695489,2026-06-29,77,301,true,,
google,english-seekho,AR02289573295139323905,CR11457896882190155777,2026-06-29,78,305,true,,
google,english-seekho,AR02289573295139323905,CR11555723524089839617,2026-06-29,79,309,true,,
google,english-seekho,AR02289573295139323905,CR11565783780606083073,2026-06-29,80,313,true,,
google,english-seekho,AR02289573295139323905,CR11756424571283046401,2026-06-29,81,316,true,,
google,english-seekho,AR02289573295139323905,CR11956153564297953281,2026-06-29,82,317,true,,
google,english-seekho,AR02289573295139323905,CR12467630499340222465,2026-06-29,83,321,true,,
google,english-seekho,AR02289573295139323905,CR12981564336064430081,2026-06-29,84,325,true,,
google,english-seekho,AR02289573295139323905,CR13044200859209039873,2026-06-29,85,330,true,,
google,english-seekho,AR02289573295139323905,CR13055875585341915137,2026-06-29,86,335,true,,
google,english-seekho,AR02289573295139323905,CR13088316469761015809,2026-06-29,87,339,true,,
google,english-seekho,AR02289573295139323905,CR13126932348920659969,2026-06-29,88,343,true,,
google,english-seekho,AR02289573295139323905,CR13210686822532775937,2026-06-29,89,348,true,,
google,english-seekho,AR02289573295139323905,CR13352794190707163137,2026-06-29,90,352,true,,
google,english-seekho,AR02289573295139323905,CR13360619140084137985,2026-06-29,91,356,true,,
google,english-seekho,AR02289573295139323905,CR13677150095131279361,2026-06-29,92,361,true,,
google,english-seekho,AR02289573295139323905,CR14031019966841487361,2026-06-29,93,362,true,,
google,english-seekho,AR02289573295139323905,CR14071192548307632129,2026-06-29,94,367,true,,
google,english-seekho,AR02289573295139323905,CR14198535786013392897,2026-06-29,95,371,true,,
google,english-seekho,AR02289573295139323905,CR14533484960985120769,2026-06-29,96,375,true,,
google,english-seekho,AR02289573295139323905,CR14595779922560548865,2026-06-29,97,380,true,,
google,english-seekho,AR02289573295139323905,CR14600605859483484161,2026-06-29,98,383,true,,
google,english-seekho,AR02289573295139323905,CR14658114329115623425,2026-06-29,99,386,true,,
google,english-seekho,AR02289573295139323905,CR14749576035641065473,2026-06-29,100,391,true,,
google,english-seekho,AR02289573295139323905,CR15286827490333425665,2026-06-29,101,395,true,,
google,english-seekho,AR02289573295139323905,CR15498053638353321985,2026-06-29,102,400,true,,
google,english-seekho,AR02289573295139323905,CR15564920051449462785,2026-06-29,103,403,true,,
google,english-seekho,AR02289573295139323905,CR15689461020563079169,2026-06-29,104,407,true,,
google,english-seekho,AR02289573295139323905,CR15722062253291208705,2026-06-29,105,410,true,,
google,english-seekho,AR02289573295139323905,CR15753942318060666881,2026-06-29,106,414,true,,
google,english-seekho,AR02289573295139323905,CR15876944683859968001,2026-06-29,107,417,true,,
google,english-seekho,AR02289573295139323905,CR16121518744672403457,2026-06-29,108,421,true,,
google,english-seekho,AR02289573295139323905,CR16351678620361555969,2026-06-29,109,424,true,,
google,english-seekho,AR02289573295139323905,CR16507822534364758017,2026-06-29,110,428,true,,
google,english-seekho,AR02289573295139323905,CR16734296134113034241,2026-06-29,111,432,true,,
google,english-seekho,AR02289573295139323905,CR16779592602973372417,2026-06-29,112,437,true,,
google,english-seekho,AR02289573295139323905,CR17597573522543083521,2026-06-29,113,442,true,,
google,english-seekho,AR02289573295139323905,CR17713935499535581185,2026-06-29,114,447,true,,
google,english-seekho,AR02289573295139323905,CR17734020098051538945,2026-06-29,115,451,true,,
google,english-seekho,AR02289573295139323905,CR17774971683505963009,2026-06-29,116,456,true,,
google,english-seekho,AR02289573295139323905,CR17849751393456357377,2026-06-29,117,461,true,,
google,english-seekho,AR02289573295139323905,CR17854691954466488321,2026-06-29,118,465,true,,
google,english-seekho,AR02289573295139323905,CR17969584966744408065,2026-06-29,119,468,true,,
google,english-seekho,AR02289573295139323905,CR17990938856945352705,2026-06-29,120,471,true,,
google,english-seekho,AR02289573295139323905,CR18102805094100631553,2026-06-29,121,475,true,,
google,english-seekho,AR02289573295139323905,CR18176217492622409729,2026-06-29,122,480,true,,
google,english-seekho,AR02289573295139323905,CR18298872481466810369,2026-06-29,123,484,true,,
google,english-seekho,AR02289573295139323905,CR18399502096333275137,2026-06-29,124,488,true,,
