pipeline,competitor,page_id,page_name,ad_id,scrape_date,row_rank,page_rank,ad_start_date,media_type,low_impression
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR13126932348920659969,2026-06-29,343,88,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR13210686822532775937,2026-06-29,348,89,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR13352794190707163137,2026-06-29,352,90,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR13360619140084137985,2026-06-29,356,91,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR13677150095131279361,2026-06-29,361,92,,Unknown,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14031019966841487361,2026-06-29,362,93,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14071192548307632129,2026-06-29,367,94,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14198535786013392897,2026-06-29,371,95,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14533484960985120769,2026-06-29,375,96,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14595779922560548865,2026-06-29,380,97,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14600605859483484161,2026-06-29,383,98,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14658114329115623425,2026-06-29,386,99,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR14749576035641065473,2026-06-29,391,100,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15286827490333425665,2026-06-29,395,101,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15498053638353321985,2026-06-29,400,102,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15564920051449462785,2026-06-29,403,103,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15689461020563079169,2026-06-29,407,104,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15722062253291208705,2026-06-29,410,105,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15753942318060666881,2026-06-29,414,106,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR15876944683859968001,2026-06-29,417,107,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR16121518744672403457,2026-06-29,421,108,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR16351678620361555969,2026-06-29,424,109,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR16507822534364758017,2026-06-29,428,110,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR16734296134113034241,2026-06-29,432,111,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR16779592602973372417,2026-06-29,437,112,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17597573522543083521,2026-06-29,442,113,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17713935499535581185,2026-06-29,447,114,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17734020098051538945,2026-06-29,451,115,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17774971683505963009,2026-06-29,456,116,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17849751393456357377,2026-06-29,461,117,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17854691954466488321,2026-06-29,465,118,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17969584966744408065,2026-06-29,468,119,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR17990938856945352705,2026-06-29,471,120,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR18102805094100631553,2026-06-29,475,121,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR18176217492622409729,2026-06-29,480,122,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR18298872481466810369,2026-06-29,484,123,,YouTubeVideo,
google,english-seekho,AR02289573295139323905,Keyaro Edutech Private Limited,CR18399502096333275137,2026-06-29,488,124,,YouTubeVideo,
